PredictiveFeature,TargetFeature,SHAPValue
DAXX,DNM1,0.0009642481802657
TTN,LSP1,0.0005747349972622
OBSCN,LSP1,0.0021078212681235
MYPN,F2R,0.000432101081219
SYNPO2L,F2R,0.0039481394931696
OPTN,F2R,0.0047149395583882
WASHC2A,F2R,0.0028591615088412
LSP1,F2R,0.0026667780114486
C15orf39,F2R,0.0029353114636128
CAMK2B,SIK1,0.0003994878414236
MYOM1,SIK1,0.003087154451056
LMO7,F11R,0.014304955678999
SIPA1L1,F11R,0.0054975935726238
KMT2A,F11R,0.0022087864472615
ATXN2,F11R,0.0047833201521624
TCOF1,F11R,0.0119004089017563
MKI67,F11R,0.0050131408979014
GPATCH8,F11R,0.0067524860208536
MDC1,F11R,0.0081629371881164
KMT2D,F11R,0.0078254133990238
ANK2,BASP1,0.001963817201641
CBX6,BASP1,0.0013095269205336
AHNAK2,DNAJC5,0.0285614423328223
CTNND1,DNAJC5,0.0101304720512357
SRRM2,DNAJC5,0.0055559009667716
ATXN2,DNAJC5,0.0029050099194859
HUWE1,DNAJC5,0.0153958184558606
EIF4ENIF1,DNAJC5,0.0002300648124849
NCOR2,DNAJC5,0.0507351418080931
PLEC,DNAJC5,0.0118418489672294
WASHC2A,CCNYL1,0.0095740271888549
ABLIM1,CCNYL1,0.0093014320374319
BAG3,CCNYL1,0.0022997367528323
EIF4B,CCNYL1,0.0118546476419636
HUWE1,CCNYL1,0.0039366716729327
BRD8,CCNYL1,0.007497154537733
EPN1,CCNYL1,0.0090422165190147
TBC1D15,CCNYL1,0.0055442296684974
TRA2B,CCNYL1,0.0102040559813721
TCOF1,CCNYL1,0.0052264849869029
NCL,CCNYL1,0.0061272521414364
BAZ2A,OSBPL8,0.007544354931677
MKI67,OSBPL8,0.0064122656088496
SPEN,OSBPL8,0.010732386861631
PRRC2A,OSBPL8,0.0068958590156283
MYCBP2,OSBPL8,0.008092979562446
MDC1,OSBPL8,0.0056935251716245
PLEKHA6,OSBPL8,0.0049719095872533
EML4,OSBPL8,0.0062378547065188
BAG3,OSBPL8,0.0090437146384554
KMT2D,OSBPL8,0.0327304216923397
ABLIM1,OSBPL8,0.0409762293730021
LMO7,RB1CC1,0.0085274956886406
ATXN2,RB1CC1,0.0061510900130681
AHNAK2,RB1CC1,0.0163455122590615
MDC1,RB1CC1,0.0036479176347086
KMT2D,RB1CC1,0.0628761826185593
CLASP1,RB1CC1,0.0218467039912281
PCBP1,RB1CC1,0.002242805748262
SRRM2,RB1CC1,0.0068695364091718
NELFE,RB1CC1,0.0129714314559488
RANBP3,CAPN1,0.0057831791414204
KMT2A,CAPN1,0.002597837815051
NCOR1,CAPN1,0.0022460398054692
WASHC2A,CAPN1,0.008515666090231
CHD4,CAPN1,0.0020748483346334
MKI67,CAPN1,0.0019134186898471
APC,CAPN1,0.0009048368815411
HUWE1,LSM12,-0.0143611324194532
NCOR1,LSM12,0.0017478650468463
BAZ2A,LSM12,-0.001924098353791
SIPA1L1,LSM12,-0.004497633273354
AHNAK2,LSM12,-0.0168954158447006
PLEKHA6,LSM12,-0.0003206106077991
BCLAF1,LSM12,-0.0020719866171086
MDC1,LSM12,-0.0186844993186298
NEB,RPS6KA4,0.0028786639942237
MKI67,RPS6KA4,0.0009128025396648
ABLIM1,RPS6KA4,0.0060323617708958
MAP1S,RPS6KA4,0.0339791267625752
BRD8,RPS6KA4,0.0336480681258988
CALD1,RPS6KA4,0.0016971713479914
BAG3,RPS6KA4,0.0113161813914166
TTN,AGPS,0.0011881177216965
ANK2,AGPS,0.0011678693613724
OBSCN,AGPS,0.0015984924896378
XIRP1,AGPS,0.0081734968219337
WASHC2A,AGPS,0.0095871081543498
CDK11A,AGPS,0.0085501480205293
RALGAPA1,AGPS,0.0009773741184671
MAP1S,UBR4,0.0050178347652903
EIF4B,UBR4,0.0324609889430516
EPN1,UBR4,0.0045727702455117
NCL,UBR4,0.0024149570334019
SON,UBR4,0.0290229169622815
SCAF11,UBR4,0.0280059391131397
PRAG1,UBR4,0.0119334741424765
MINK1,UBR4,0.0022287317691285
MKI67,POPDC1,0.0362963425766727
MTCL1,POPDC1,0.0010101571103783
NCOR1,POPDC1,0.0030739501722758
FAM171A1,POPDC1,0.0020081633903976
KMT2D,PBRM1,0.0284292144147554
MDC1,PBRM1,0.002826060320501
PLEC,PBRM1,0.0103471798562578
EML4,PBRM1,0.0031382793526138
SRRM2,PBRM1,0.0630094955484782
NUMA1,PBRM1,0.0527517339750214
ABLIM1,PBRM1,0.00254833066287
NIPBL,PBRM1,0.0062524962700212
HUWE1,COG5,0.0021295813545696
LMO7,COG5,0.002054340090834
BCLAF1,COG5,0.0019122244883519
MYCBP2,COG5,0.0033872064324966
CDK12,COG5,0.0055098945129125
BAZ2A,COG5,0.0009314690560654
TCOF1,COG5,0.0322231931974804
DENND4A,COG5,0.0007877146510198
G3BP1,COG5,0.0014852523094282
PRRC2A,COG5,0.009366539848962
CA2,CXXC1,0.0012027060508609
SYNPO2L,CXXC1,0.0012849417253288
LMO7,CXXC1,0.0162018845502474
KMT2A,CXXC1,0.0084028549712323
BCLAF1,CXXC1,0.0007783507314998
MYCBP2,CXXC1,0.0185146236196756
CDK12,CXXC1,0.0027421239399568
BAZ2A,CXXC1,0.0016930952361031
HUWE1,CXXC1,0.0010667469832745
SIPA1L1,CXXC1,0.0014531502538402
PLEKHA6,CXXC1,0.0006515110169537
ANK2,GLE1,0.0022462521478332
TRIM3,GLE1,0.0031223985668574
PLEC,ZNF185,-0.0035183678941645
HUWE1,ZNF185,-0.0043914060185989
SRRM2,ZNF185,-0.0206705551144467
KMT2D,ZNF185,-0.0313042173125843
NHSL3,ZNF185,-0.0353808617975425
MYCBP2,ZNF185,-0.00598778791949
FLNC,ZNF185,-0.0056809233577105
EIF4G1,ZNF185,-0.0123184440683424
TNS1,ZNF185,-0.0056066517018604
TBC1D15,ACVRL1,0.0008691515553738
ARID4B,ACVRL1,0.0011625907454578
AIFM1,ACVRL1,0.0057083684458434
MLLT10,ACVRL1,0.0011367710250906
ANXA2P2,ACVRL1,0.0016860465582057
PCM1,ACVRL1,0.0073464909497709
TTN,PPP1R13B,0.0048496132895336
HUWE1,PPP1R13B,0.0038940976911763
LMO7,PPP1R13B,0.0031481739055084
SRRM2,PPP1R13B,0.0050493808316036
CTNND1,PPP1R13B,0.0058319379409457
AHNAK2,PPP1R13B,0.0165615599539628
SPEN,PPP1R13B,0.0081538176346672
ADAR,PPP1R13B,0.0061874987416351
LSM14A,PPP1R13B,0.0024325758782473
NACA,PPP1R13B,0.0013722959069652
TTN,MLLT3,0.0060149026451281
HUWE1,MLLT3,0.0146921592678293
NEB,MLLT3,0.00587293369441
LMO7,MLLT3,0.0249244729856737
CMYA5,MLLT3,0.0040819512569239
BAZ2A,MLLT3,0.0066081724326284
BCLAF1,MLLT3,0.0036382144022603
NCOR1,MLLT3,0.000697003398168
MKI67,MLLT3,0.0107839485118698
CDK12,MLLT3,0.0004100837384243
TCOF1,MLLT3,0.0114653317529495
TTN,SH3RF3,0.0004669764622125
OPTN,SH3RF3,0.0050745590160235
CRYBG3,SH3RF3,0.0009735276181839
TRPT1,SH3RF3,0.0006566203464219
EPS15L1,SH3RF3,0.0058539468927507
KMT2A,DENND2B,0.0017653431220275
XIRP1,DENND2B,0.0116655663493655
AHNAK2,DENND2B,0.0220186849725756
MKI67,DENND2B,0.0070351499791391
RALBP1,DENND2B,0.0077673524588785
SPEN,DENND2B,0.0049884830831398
CKM,DENND2B,0.0039392559986338
BAG3,DENND2B,0.0039820018422618
MAP1S,DENND2B,0.0022398908592813
CBX6,NUP214,0.0006799065742119
TTN,NUP214,0.0024438215095204
MKI67,NUP214,0.0037513990036442
RALBP1,NUP214,0.0045382971001775
BRD8,NUP214,0.028478879922933
ABLIM1,NUP214,0.0040336949221972
PPIG,NUP214,0.0026473457805155
CKM,NUP214,0.0003898753790239
EIF4B,NUP214,0.0198510123990734
AHNAK2,CAMSAP1,0.0153660382000951
KMT2D,CAMSAP1,0.0280182065874692
PLEC,CAMSAP1,0.0216731855846241
GPATCH8,CAMSAP1,0.0122156795270084
IRS2,CAMSAP1,0.0291439532470311
NUMA1,CAMSAP1,0.0114436469471559
ATXN2L,CAMSAP1,0.0099206591091059
NHSL3,CAMSAP1,0.0060929740552693
FARP1,CAMSAP1,0.0105366603982167
PHLDB1,CAMSAP1,0.0188563367177267
XIRP2,TFE3,0.0105856761909625
LRRFIP2,TFE3,0.0074762624912882
AHNAK2,TFE3,0.0186413046692919
CKMT2,TFE3,0.0031301616744371
PRRC2A,TFE3,0.020701293968084
KMT2D,TFE3,0.0097322158241668
PCBP1,TFE3,0.0089991206966141
PLEKHA6,TFE3,0.007609090117498
IRS2,TFE3,0.047365235743921
MKI67,GSS,0.0012249150972407
LMO7,GSS,0.0031793436500639
BCLAF1,GSS,0.0020288864774868
CEP170,GSS,0.0017898371927988
SPEN,GSS,0.0022715825374359
MAP1S,GSS,0.0034735176706285
FKBP15,GSS,0.0068429650336625
BAG3,GSS,0.0048530722217127
KMT2D,GSS,0.0340626408554807
ABLIM1,GSS,0.0210821681752043
BOD1L1,CAVIN4,0.0500784301028211
DDX54,CAVIN4,0.0076327319013008
SEPTIN2,CAVIN4,0.003438012437352
CDK13,CAVIN4,0.022225612196781
RIF1,CAVIN4,0.0057703831131283
TTN,RPL18A,0.0007541326889724
TTN,RPL18A,0.0023674057381724
PPIG,RPL18A,0.069337040634172
HK1,RPL18A,0.0064098877664078
BAZ2A,RPL18A,0.0067061987752183
EVL,RPL18A,0.0018828578936431
BRD8,RPL18A,0.0037272281731543
DENND4A,RPL18A,0.0037035524996856
PCBP2,RPL18A,0.011692329268041
HUWE1,BMP2K,0.0024721783026569
PPIG,BMP2K,0.0146836088675875
EIF4B,BMP2K,0.0011230670881723
WASHC2A,BMP2K,0.0038824011051202
ABLIM1,BMP2K,0.0038577909365624
BRD8,BMP2K,0.0330844546166381
NCL,BMP2K,0.0425436696366736
MAP1S,BMP2K,0.0033045265119306
USP24,BMP2K,0.0309086291916121
TBC1D15,BMP2K,0.0032913217175288
ODF2,BMP2K,0.0057992938000669
TTN,ARPC5,0.0005360116344057
FBXO42,ARPC5,0.0004727258937872
XIRP2,ARPC5,0.0012519137613793
NEB,ARPC5,0.0007500765479721
CLK3,ARPC5,0.0025895291082191
TTN,ARPC5,0.0069199446509916
MKI67,ARPC5,0.001050605638003
RALBP1,ARPC5,0.0035764335374526
SASH1,ARPC5,0.0008159369642752
MAP1S,ARPC5,0.0459601401779235
KMT2A,ARPC5,0.0067135852625936
KMT2A,SRSF8,0.0089851602061445
SPEG,SRSF8,0.0022023821442602
XIRP1,SRSF8,0.0003444124482766
PEAR1,SRSF8,0.0059546899717187
TTN,KNL1,0.0004084570483647
RALBP1,KNL1,0.0016698337698166
BRD8,KNL1,0.0204760424426187
BAG3,KNL1,0.0167518651602329
ODF2,KNL1,0.0151229179404939
ABLIM1,KNL1,0.0089075767542914
TTN,DSG2,0.0055845784420597
CAMK2B,DSG2,0.0048361000664474
CSRP3,DSG2,0.0306182980622413
BAZ2A,DSG2,0.0041384159315751
HUWE1,DSG2,0.0198431360962566
CMYA5,DSG2,0.0050384157574869
AHNAK2,DSG2,0.0076823242777869
KMT2D,DSG2,0.0057318819928365
FAM171A1,DSG2,0.0083886326555185
PLEC,DSG2,0.0033845205175409
TTN,XPO5,0.0009293889965278
ANK2,XPO5,0.0010382459906163
EPN1,XPO5,0.0006406284978604
GOT2,XPO5,0.0006998632170264
CLK3,XPO5,0.0078045699311337
MKI67,XPO5,0.0079465359381227
ACTN2,MRGBP,0.0068789194262193
BAZ2A,MRGBP,0.0133463631607841
NCOR1,MRGBP,0.006314247976636
MYCBP2,MRGBP,0.0056900750302137
SPEN,MRGBP,0.0141378952992652
CKM,MRGBP,0.0043936003993906
GPATCH8,MRGBP,0.0056496786331532
RALBP1,MRGBP,0.0073028867830102
AHNAK2,MRGBP,0.0084748167319572
SYNPO2L,DDX21,0.0194630119287541
AHNAK2,DDX21,0.0104594290212932
MDC1,DDX21,0.0182194660823878
NACA,DDX21,0.007829840431738
KMT2D,DDX21,0.0039216440712664
SRRM2,DDX21,0.0050656260351582
NELFE,DDX21,0.0066835698418343
PLEKHA6,DDX21,0.0184681756033782
ATXN2L,DDX21,0.0110823452686906
IRS2,DDX21,0.0269131865627173
NES,DDX21,0.0034189099440354
NEB,RAB32,0.001528709753782
HUWE1,RAB32,0.0035738557722852
XIRP1,RAB32,0.0018032708078824
TTN,RAB32,0.0005473168418046
MKI67,RAB32,0.0151686404234515
PEAR1,RAB32,0.0013181657778575
TRIM3,RAB32,0.0022170594647698
MYCBP2,TMEM163,0.0025376309273767
LRRFIP2,TMEM163,0.0033914501251841
WASHC2A,TMEM163,0.0057455084864026
OPTN,SUV39H2,0.0006551527268079
NEB,SUV39H2,0.006978144985535
TTN,SUV39H2,0.0004047863067091
MYO18B,SUV39H2,0.0003420494520977
KMT2A,SUV39H2,0.0042541332243051
MKI67,SUV39H2,0.0040190606647448
PHB2,SUV39H2,0.0031425737234895
EIF4B,SUV39H2,0.0316874019193333
PPP1R12B,SUV39H2,0.0020660009930028
RALBP1,SUV39H2,0.0153878236341034
LMO7,RPL19,0.0029506209685176
TCOF1,RPL19,0.0128189388592705
HUWE1,RPL19,0.0140288476346718
NEB,RPL19,0.0017009837088065
AHNAK2,RPL19,0.0162854947825694
SYNPO2L,RPL19,0.0063856146617962
PLEKHA6,RPL19,0.0060903277537251
DENND4A,RPL19,0.0064805708101913
PRRC2A,RPL19,0.0020932561907055
ADAR,RPL19,0.0144305575094104
XIRP1,SUDS3,0.000515154550674
RALBP1,SUDS3,0.0072371159230364
SPEG,SUDS3,0.0124034477999003
PPIG,SUDS3,0.0360468939912961
ABLIM1,SUDS3,0.0028535463031302
FLNC,SUDS3,0.0030569739422786
BCLAF1,CPSF4,0.0050331840502054
BAG3,CPSF4,0.0040285142961284
ABLIM1,CPSF4,0.0061235196816868
MAP1S,CPSF4,0.0034620160179905
BRD8,CPSF4,0.0085547858347735
PPIG,CPSF4,0.0242813978485711
GPATCH8,CPSF4,0.0041919643842214
PRRC2A,CPSF4,0.0054558734138174
NCL,CPSF4,0.0679218264566027
MDC1,CPSF4,0.0043573252103329
NCOR1,MCRIP2,0.0002883693158591
LMO7,MCRIP2,0.0009954021641971
POLR2A,MCRIP2,0.0026473413100845
SPEN,MCRIP2,0.0083269770474023
PRKCH,MCRIP2,0.0022980172760355
SON,MCRIP2,0.0035945869942139
CAMSAP3,MCRIP2,0.0005131850464502
PPP1R12B,SETD1B,0.0010075197950944
TTN,SETD1B,0.0006721380899167
NEB,SETD1B,0.0088936135111714
CLEC16A,SETD1B,0.0049601719358712
IRS2,TMEM11,0.0025165439242534
PLEKHA6,TMEM11,0.0197579780670535
MED1,TMEM11,0.0308945523774742
NACA,TMEM11,0.0255151282276254
DOCK5,TMEM11,0.0057452213010396
ANK2,TMEM11,0.0009762122020896
BCOR,TMEM11,0.0037507715348314
KMT2B,TMEM11,0.0018420127556165
SUPT6H,TMEM11,0.0035260624036714
AFF4,TMEM11,0.0364353759147447
HUWE1,TRIT1,0.014061697432744
XIRP1,TRIT1,0.001166353361101
MYO18B,TRIT1,0.0009845912633096
LMO7,TRIT1,0.0011428235544057
NEB,TRIT1,0.0029483741193914
BAZ2A,TRIT1,0.0142699925250503
BCLAF1,TRIT1,0.0060801601207568
NCOR1,TRIT1,0.0009649054500369
TCOF1,TRIT1,0.0103352224355124
MARCKSL1,AFF1,0.0198272687149907
LMO7,AFF1,0.0170084473525126
FGD4,AFF1,0.0016545567008141
ATXN2,AFF1,0.0014283717924434
TCOF1,AFF1,0.0082086077382688
NCOR1,AFF1,0.0075507625830617
PLCE1,AFF1,0.00101129534861
PLEC,MACC1,0.0030381609728119
TCOF1,MACC1,0.0012021265444531
GPATCH8,MACC1,0.0033872736381794
NACA,MACC1,0.0023308994620079
SCAF11,MACC1,0.022342128304859
MKI67,MACC1,0.0005898709750544
BCOR,MACC1,0.0014425624338454
TRA2B,CLTC,0.0016871501451242
CMYA5,CLTC,0.0043082447891113
ARHGEF35,CLTC,0.0023489292767397
KMT2A,CLTC,0.0016632925294387
LMO7,CLTC,0.0010748479737059
NCOR1,CLTC,0.0059349203382811
TCOF1,CLTC,0.0208700713451982
SIPA1L1,CLTC,0.0028372698390814
FKBP15,CLTC,0.0029530992666547
AHNAK2,THOC7,0.005746486940825
MKI67,THOC7,0.0024836489517227
MDC1,THOC7,0.0044157624099656
NES,THOC7,0.0024674782329904
FLNC,THOC7,0.000978741640623
TTN,DFFA,0.0015561923353451
KMT2A,DFFA,0.0028869994567635
CKM,DFFA,0.0203678053697786
PPIG,DFFA,0.0104329456432958
TNNT3,DFFA,0.0038609090385557
EIF4B,DFFA,0.0026088346169314
SPEN,DFFA,0.0086412614145922
MAP1S,DFFA,0.0178383200451535
DENND4A,DFFA,0.0080309791544014
USP24,DFFA,0.1040631911156658
TCOF1,DFFA,0.0029764504198673
NOP56,DFFA,0.0013014304432905
GPATCH8,XPC,0.0178995269913113
MDC1,XPC,0.008130313613215
KMT2D,XPC,0.0103099218301743
CLASP1,XPC,0.0181077124370346
SRRM2,XPC,0.019337855173561
NCOR2,XPC,0.0136722308653199
IRS2,XPC,0.0104648645447303
PLEKHA6,XPC,0.0174762017973573
NUMA1,XPC,0.039139540508826
LMO7,HBS1L,0.0030938534585593
HUWE1,HBS1L,0.0203599317027713
KMT2A,HBS1L,0.0023148436991188
TCOF1,HBS1L,0.0084230014398026
SIPA1L1,HBS1L,0.0050558673765585
BCLAF1,HBS1L,0.0005869843906413
MKI67,HBS1L,0.0041843500313535
AHNAK2,HBS1L,0.027434043256599
PRRC2A,HBS1L,0.0080039170071704
CEP170,HBS1L,0.0009163022379603
DENND4A,HBS1L,0.0033102945856771
CTNND1,DNAJC17,0.0038192050433673
LMO7,DNAJC17,0.0026925777257994
AKAP9,DNAJC17,0.0021117992654874
BAZ2A,DNAJC17,0.0294036283343531
SPEN,DNAJC17,0.0044878165667116
KMT2D,DNAJC17,0.0020933288246089
TCOF1,DNAJC17,0.0076491295902817
IRS2,DNAJC17,0.057665919312561
ZFHX3,H2AX,0.00490702342055
MKI67,H2AX,0.0036583458429422
OPTN,PRR36,0.0043953887911447
KMT2A,PRR36,0.0005272014789357
MKI67,PRR36,0.0008397698114465
NEB,PRR36,0.0067903263774815
LSM14A,PRR36,0.0072906142267606
NBR1,PRR36,0.0014282975198963
MED1,PRKAB1,0.0340134086217531
SORBS3,PRKAB1,0.0161377181473867
SIPA1L3,PRKAB1,0.0069161370556527
PRRC2A,PRKAB1,0.0062834781884749
SYNPO,PRKAB1,0.0901208165743981
SRRM2,PRKAB1,0.0127351978327346
CCDC88C,PRKAB1,0.0137147502716365
LMO7,XRCC1,0.0021748801852709
TCOF1,XRCC1,0.0136548570559737
NUMA1,XRCC1,0.0047189612222642
IRS2,XRCC1,0.0254744154567955
AKAP9,XRCC1,0.0055533461931007
