PredictiveFeature,TargetFeature,SHAPValue
NSUN2,ARID4A,0.0048836629125777
BCL11B,VAV2,0.0011415878739903
HUWE1,VAV2,0.0018675921963074
RBL2,VAV2,0.0030071627075377
LMO7,SCAF4,0.0167893746018177
NCOR1,SCAF4,0.0041833785751345
BAZ2A,SCAF4,0.0055658872285942
DENND4C,SCAF4,0.0092002499150434
HUWE1,SCAF4,0.0283315295852138
ATXN2,SCAF4,0.0116125579982469
CDK12,SCAF4,0.0044789845125096
TCOF1,SCAF4,0.0039109127095347
SAFB2,SCAF4,0.0043062230837231
AKAP13,SCAF4,0.0057932894663641
HSP90AB3P,FAM120A,0.0021764504841359
RBBP6,FAM120A,0.0053114928592932
FOSL2,FAM120A,0.0018389243712422
NKTR,FAM120A,0.0023473734568593
SAFB2,FAM120A,0.0041482587956679
EPB41L2,FAM120A,0.0007542965165073
RBL2,FAM120A,0.0026870442396067
CAMK2B,FAM120A,0.0009536215640704
TJP2,FAM120A,0.0004906211294018
LMO7,PRKAB2,0.024631301452193
HUWE1,PRKAB2,0.0016085753205335
DAB2IP,PRKAB2,0.0014304316855198
LRRFIP2,PRKAB2,0.0269568936687914
SLK,PRKAB2,0.0023329419124317
AHNAK2,PRKAB2,0.0087768728418291
GPATCH8,PRKAB2,0.0094018196204286
DENND4A,PRKAB2,0.0016248334344577
PRRC2A,PRKAB2,0.0080452070491803
PEBP1,PNPLA6,0.0004677248066099
NKTR,PNPLA6,0.0113750104206874
FOSL2,PNPLA6,0.0050647323619109
CKM,PNPLA6,0.0037986294751392
RBBP6,PNPLA6,0.0023579019421282
CLASP2,PNPLA6,0.0020236262859899
TJP2,PNPLA6,0.0014360468063271
LMO7,PNPLA6,0.0340093508760381
ACIN1,PNPLA6,0.0018075400043849
TRA2A,PNPLA6,0.0019982919076962
NCOR1,PNPLA6,0.0097592629064951
CENPF,BAG3,0.0071132565049594
SPEN,BAG3,0.0025509562643372
FASTKD2,BAG3,0.0151371965864425
PLEC,BAG3,0.0223518359767102
KMT2D,BAG3,0.0069180913014092
LRRFIP2,BAG3,0.0046393242894394
CLASP1,BAG3,0.0030476114340453
SRRM2,BAG3,0.0294587376161533
NCOR2,BAG3,0.015106690704852
LARP1,BAG3,0.0050956592268922
HSP90AB3P,CAPN15,0.0031802896460274
ANK2,CAPN15,0.0013236481288656
NEB,CAPN15,0.0005905251236125
TJP2,CAPN15,0.000900304560727
SSBP3,CAPN15,0.0039541081740316
TNS2,CAPN15,0.0018080924345354
EIF4G1,SYNRG,0.0107908802222575
RALBP1,SYNRG,0.0161056214887823
ABLIM1,SYNRG,0.0167570519973405
NKTR,SYNRG,0.0021252223186786
MAP1S,SYNRG,0.0222186372112665
WASHC2A,SYNRG,0.0180025299765133
EIF4B,SYNRG,0.0127114437402619
BAG3,SYNRG,0.0053810859262826
PPIG,SYNRG,0.0010028121607077
PCDHGC3,COBL,0.0027470426154117
RBL2,COBL,0.0011793304081221
GORASP2,COBL,0.0010069583528298
LMO7,COBL,0.0341131952322773
GPR39,COBL,0.0005155654731289
DENND4C,COBL,0.000704458176154
HSP90AB3P,DAPK3,0.0007940325930367
TTN,DAPK3,0.0025034364647687
NEB,DAPK3,0.0032314672204849
ERBB2,DAPK3,0.0004513349463888
RALGAPA1,DAPK3,0.0026512893144329
PPP1R12B,DAPK3,0.0021661219515905
CLIP1,DAPK3,0.0005587608435317
MKI67,DAPK3,0.0116410633001277
NFRKB,DAPK3,0.0011021504035622
RALBP1,DAPK3,0.020935608153486
TJP2,NHERF2,0.0006030906088446
NKTR,NHERF2,0.0030240585360329
EPB41L2,NHERF2,0.0035994992084427
HSP90AB3P,MED14,0.0016728407311393
ZFYVE26,MED14,0.001434523667397
IQSEC2,MED14,0.0024870078144128
G3BP1,TRAIP,0.0047374576056901
HSP90AB3P,ELF2,0.0033735706115995
TRA2A,ELF2,0.0054286428552554
STRADA,ELF2,0.0009830203071915
FOSL2,ELF2,0.0098891164848499
NKTR,ELF2,0.001016902809559
EPB41L2,ELF2,0.0017583488194515
HYCC1,C6orf47,0.001546105736709
EIF3CL,C6orf47,0.0042585556747741
ZNF691,C6orf47,0.002880295337661
PPFIA1,C6orf47,0.0033948140534343
PEBP1,DCAF6,0.0002872338925795
CLASP2,DCAF6,0.0043283697112579
ACIN1,DCAF6,0.0019413021162835
LMO7,DCAF6,0.0148716215165234
KMT2A,DCAF6,0.0110752142725154
SLK,DCAF6,0.0027644656395501
HUWE1,DCAF6,0.0231798222282952
BAZ2A,DCAF6,0.0011378351306564
SIPA1L1,DCAF6,0.0031833459753864
HSP90AB3P,FOXC1,0.0033236473913818
HUWE1,FOXC1,0.0052572787527179
FOSL2,FOXC1,0.0028081392747093
MKI67,STYXL2,0.0804968117237882
DSP,STYXL2,0.0005663409805176
NCOR1,STYXL2,0.0025726964028171
LMO7,STYXL2,0.0046073224470889
FAM171A1,STYXL2,0.0024915665040915
KIDINS220,STYXL2,0.0223358087176723
LMO7,AKAP12,0.01296769354154
TJP2,AKAP12,0.0030180354937611
HUWE1,AKAP12,0.0047652836034681
CDK12,AKAP12,0.0130125699456626
BAZ2A,AKAP12,0.015798100491244
DENND4C,AKAP12,0.0018381458318265
SAFB2,AKAP12,0.0047195639417882
TACC2,AKAP12,0.0042087019514514
FASTKD2,AKAP12,0.0039767027494438
AHNAK2,AKAP12,0.037643534219469
PEBP1,SPEG,0.0001699658045126
RBL2,SPEG,0.0024401852435214
RALGAPA1,SPEG,0.0023834831811414
EIF4G1,SPEG,0.0038853834728242
RBBP6,SPEG,0.001748031953027
ARHGAP30,SPEG,0.0044406507205986
WASHC2A,SPEG,0.0252269096037314
PRRC2A,SPEG,0.0012241881563959
MKI67,SPEG,0.0038788200258669
DAB2,SPEG,0.001638423813758
UBAP2L,DCX,0.0010530935442183
ATG4B,DCX,0.0007684567986365
LMO7,PNISR,0.010547506863779
BAZ2A,PNISR,0.0113801873429724
DENND4C,PNISR,0.0045398702942684
MKI67,PNISR,0.0076904606687867
SPEN,PNISR,0.0090557134052527
TCOF1,PNISR,0.0060864452780246
MYCBP2,PNISR,0.0066360219941482
CEP192,PNISR,0.0024432469579602
GPATCH8,PNISR,0.0144557917877889
SLK,FRS2,0.0006075879655323
STRADA,FRS2,0.0002516968700899
POM121C,FRS2,0.0005257398241634
TTN,FRS2,0.0020704469653462
LMO7,FRS2,0.0209375742610823
ABLIM1,FRS2,0.0034174055380805
CLASP2,FRS2,0.0038438053061023
MYOT,FRS2,0.0019451744635909
SYNM,FRS2,0.0039086986393698
ABL2,FRS2,0.0083499268338176
CDK12,FRS2,0.0013593455358384
NCOR1,ST13,0.0071111197080071
SAFB2,ST13,0.0026461400352059
TRIM28,ST13,0.008731323909431
TTN,MBIP,0.0010140889888794
NSUN2,MBIP,0.005155701552514
ZSWIM8,RCOR3,-0.0010178806446687
CLIP1,RCOR3,-0.0019343681730176
BUD13,RCOR3,-0.0006153680895745
TTN,RCOR3,-0.0017678631524267
NKTR,RCOR3,-0.0021511176456138
TJP2,RCOR3,-0.000678750040969
BICD1,RCOR3,-0.0030473617199064
EIF4G1,POPDC1,0.0008102873426549
NEXN,POPDC1,0.0007970599443238
EIF3CL,POPDC1,0.0027923632456298
NEB,REXO4,0.0089485196398108
TTN,REXO4,0.0065831018798062
TBC1D4,REXO4,0.0023487345354798
MKI67,REXO4,0.0080159074821104
XIRP1,REXO4,0.0032267991268839
NKTR,REXO4,0.003098499822981
RALBP1,REXO4,0.0179891443333485
CLASP2,REXO4,0.0022117647510211
ODF2,REXO4,0.0006247445110595
SYNPO2L,REXO4,0.0144917152908459
TRPT1,REXO4,0.00161677593466
ERG,SORBS3,0.0021837054641243
EIF4G1,SORBS3,0.004188252528668
ABLIM1,SORBS3,0.0128941177607764
MKI67,SORBS3,0.0003839339519394
BRD8,SORBS3,0.0328601416473375
MAP1S,SORBS3,0.0275115219535744
PPIG,SORBS3,0.0095716647230576
BAG3,SORBS3,0.0099400646728336
XIRP1,SORBS3,0.0021118129237732
NACA,SORBS3,0.0016253265734326
TTN,CHD8,0.0018481089368986
NACA,CHD8,0.0037278066246929
LMO7,CHD8,0.0073928879430744
NCOR1,CHD8,0.0027024028808392
HUWE1,CHD8,0.0291604208521414
BAZ2A,CHD8,0.0254482577957504
EFCAB13,CHD8,0.0029283723945005
DENND4C,CHD8,0.0097942775998941
BCLAF1,CHD8,0.0113887741717202
TTN,ALMS1,0.0021883708127098
FOSL2,ALMS1,0.0014380315180886
SYNM,ALMS1,0.0014176796013269
PLEKHA6,ALMS1,0.0013822608969409
EPB41L2,ALMS1,0.0069668853284733
GIT2,ALMS1,0.001331098946091
LMO7,ALMS1,0.0162075578533342
ZNF185,AKAP6,0.0005484451401847
EIF4G1,AKAP6,0.0023226065653478
ERCC5,AKAP6,0.006209649715174
NOPCHAP1,AKAP6,0.005569522876708
HSP90AB3P,AXIN1,0.0017504902121929
TTN,AXIN1,0.0027760244314322
NKTR,AXIN1,0.0050015592366088
OBSCN,AXIN1,0.0021876989059087
CLASP2,AXIN1,0.0107779548230983
CLIP1,AXIN1,0.0033869645573496
PEAR1,AXIN1,0.0029401929628188
TRA2A,AXIN1,0.0066465820432445
HUWE1,MORC4,0.0026981079749561
POLR2A,MORC4,0.0066484608975128
TTN,MORC4,0.0066049133272819
LRRFIP2,UTP20,0.0043135597640252
DLG5,ZNF407,0.0013569731780108
HSP90AB3P,ZNF407,0.0032697419086148
NUP88,ZNF407,0.0011027466545707
IQSEC2,ZNF407,0.0007655460951971
NEB,ZNF407,0.0101199057578183
FOSL2,ZNF407,0.0011026413592876
SSBP3,ZNF407,0.0030448340962621
TJP2,ZNF407,0.0003457207217215
TTN,ZNF407,0.0062570273502283
HSP90AB3P,CLSPN,0.0015757789272
NACA,CLSPN,0.0021980743674756
ANK2,CLSPN,0.0004871690341959
CLASP2,CLSPN,0.0009196334966805
ERG,CLSPN,0.0034378314412717
BUD13,CLSPN,0.0051116165196301
LMO7,CLSPN,0.0072487278009742
ACIN1,CLSPN,0.004680436556628
HUWE1,CLSPN,0.0269483741913411
BAZ2A,CLSPN,0.0236118123019297
VDAC1,PARD6G,0.0016687796828715
OPTN,PARD6G,0.0015670845256291
DSP,CGNL1,0.0005325685174986
TRA2A,CGNL1,0.0011292675672446
HUWE1,CGNL1,0.0022254611706854
TACC2,CGNL1,0.0016934122504912
KMT2A,CGNL1,0.0024120005428857
AKR1B1,CGNL1,0.0044499719746799
ACIN1,CGNL1,0.0062785676924993
DOK1,CGNL1,0.0008934101076337
EPS8,MAF1,0.000716214196382
KMT2A,MAF1,0.0021790559055766
CLASP2,MAF1,0.0046022185928421
RALBP1,MAF1,0.017687544925434
WASHC2A,MAF1,0.0084227865516476
EIF4B,MAF1,0.0125281986206856
CRYAB,MAF1,0.0056281822374123
BRD8,MAF1,0.009368386780903
PPIG,MAF1,0.0328572631752501
ODF2,MAF1,0.0035766602107303
ACTC1,MAPK1IP1L,0.0061297556126989
EPS8,MAPK1IP1L,0.0031904057947419
TTN,MAPK1IP1L,0.0078604486588491
HSP90AB3P,MAPK1IP1L,0.0036055074744055
STYXL2,MAPK1IP1L,0.0045769133534017
MYH2,MAPK1IP1L,0.0131019471517109
COBL,MAPK1IP1L,0.0025333672281738
YWHAG,MAPK1IP1L,0.0048009549883646
CAST,MAPK1IP1L,0.0563626706293699
ODF2,MAPK1IP1L,0.0076465852429159
NEB,MVB12A,0.0059123628671944
TTN,MVB12A,0.0281933612671112
PPP1R3A,MVB12A,0.0035888676448036
MYH7,MVB12A,0.0028093674901982
PRRC2A,MVB12A,0.0078046537401142
GOT2,MVB12A,0.0023271288469832
SAMM50,MVB12A,0.0032990831321964
KMT2A,PRDX2,0.0018377264083355
LMO7,PRDX2,0.0086129237525755
BRPF1,PRDX2,0.0027456046831681
NCOR1,PRDX2,0.0005117635411106
TNS1,PRDX2,0.0162350396902673
FKBP15,PRDX2,0.0025496181888995
RIPOR1,PRDX2,0.0094385850405039
GLI2,PRDX2,0.0070256515150432
MED1,PRDX2,0.0220890636017709
NUMA1,PRDX2,0.0031328913492352
EIF4G1,AKT2,0.0014983200011563
RBBP6,AKT2,0.0081196022569453
PLEKHA6,AKT2,0.0031308642884939
LMO7,AKT2,0.0162061268423107
ANKHD1,AKT2,0.0060604953826238
CAMSAP2,AKT2,0.0013803065321225
CLASP2,AKT2,0.0090866019606411
WNK1,AKT2,0.0028871667398953
HSP90AB3P,EHMT1,0.0032442993337008
CLASP2,EHMT1,0.0008442040701831
NEB,EHMT1,0.004827336719238
DLG5,BMAL1,0.0011819145524457
ATG2B,BMAL1,0.0026449412786182
ZEB2,MPHOSPH8,0.0018156696938904
NEB,MPHOSPH8,0.0084494555833783
TTN,HELLS,0.0017328529515699
NEB,HELLS,0.0074143784799693
ERBB2,HELLS,0.0002733407313089
FOSL2,HELLS,0.0008460550723092
TBC1D4,HELLS,0.0028064779324135
PDLIM5,HELLS,0.0082932932942413
NFRKB,PJA1,0.0018959685148123
BICD1,PJA1,0.0024410869045258
EIF4G1,PJA1,0.0034639171350122
SSBP4,PJA1,0.0013610297485891
HSP90AB3P,LRRC41,0.0006572443103726
NACA,LRRC41,0.0006184139752319
PHKA1,LRRC41,0.0035433359582439
NUP88,LRRC41,0.0038865707368809
NSUN2,LRRC41,0.0019204493266215
RBBP6,LRRC41,0.0032880000080935
PLEC,MCM2,0.0111037980526771
SRRM2,MCM2,0.0256404943428812
PRRC2A,MCM2,0.0113419853810897
TJP1,MCM2,0.0372590125745733
TP53BP1,MCM2,0.0384529571405986
SIPA1L3,MCM2,0.0057181529888799
EIF4G1,MCM2,0.0279139754919627
HDGFL2,MCM2,0.004156009621973
PLEKHA6,MCM2,0.014551733461739
MYH1,PPP1R14B,0.0131382265333751
TTN,PPP1R14B,0.0042190607224697
STYXL2,PPP1R14B,0.0044642832579012
LMO7,PPP1R14B,0.0176939874916416
HUWE1,PPP1R14B,0.0084589200085599
TCOF1,PPP1R14B,0.0224147891491791
SPEN,PPP1R14B,0.0052697657284396
BCLAF1,PPP1R14B,0.0032161346369651
PRRC2A,FBXO4,0.0056363960105969
UPF1,BTAF1,0.0018336843100509
KMT2A,BTAF1,0.011545079900491
BAZ2A,BTAF1,0.0005969157492792
TTN,BTAF1,0.0006810631219446
PRDM2,BTAF1,0.0005379806643057
RBL2,FRMD6,0.0020865576753448
NEB,FRMD6,0.0004058362860911
LMO7,FRMD6,0.0011810245522913
OPTN,FRMD6,0.0034551197652902
RBBP6,FRMD6,0.0003837075666114
SYNM,FRMD6,0.0022501970247638
API5,FRMD6,0.0008805661420065
NKTR,FRMD6,0.0027864871371639
EPB41L2,FRMD6,0.0079415802491648
MYCBP2,FRMD6,0.0011717341901952
PEBP1,R3HDM2,0.00032577977537
NKTR,R3HDM2,0.0012086978530171
LMO7,R3HDM2,0.0085810110673154
TRA2A,R3HDM2,0.0002916166009698
CLASP2,R3HDM2,0.0144335894435875
EML4,R3HDM2,0.0007459135664769
CELSR2,R3HDM2,0.0015099763624783
SLK,R3HDM2,0.0016942577502978
BAZ2A,R3HDM2,0.0007985715437117
PPP1R12A,ACTN2,0.0006455842110698
RBBP6,ACTN2,0.0018394896544831
TEX2,ACTN2,0.0020875279795249
STX17,EPC1,0.0021357920962929
CLASP2,EPC1,0.0042825180086087
LRRFIP2,ZNF131,0.0012649074052981
G3BP1,ZNF131,0.0054544802457562
TRPT1,UBE2J1,0.0051198129113363
MISP,UBE2J1,0.0013798802527603
NEB,UBE2J1,0.0100177573673388
CMYA5,UBE2J1,0.0157833716889676
TBC1D15,UBE2J1,0.0032062150775321
ERG,UBE2J1,0.0131686855707402
TTN,PATJ,0.003670978744283
CLASP2,PATJ,0.0025069519588724
TTN,PATJ,0.0052413958941768
NEB,PATJ,0.0060722467733983
MKI67,PATJ,0.0129662004932853
NCOR1,PATJ,0.0028230446228798
NEB,PATJ,0.0056007434022589
LMO7,PATJ,0.011290415393564
EFCAB13,PATJ,0.0084423225488596
RAPGEF2,PATJ,0.0028028279208455
TTN,RPL17,0.0011631509267194
OPTN,RPL17,0.0024256378425136
PROSER2,RPL17,0.0017000265749668
TTN,RPL17,0.0028821371307965
RBBP6,RPL17,0.0009275016170683
KMT2A,RPL17,0.0012595587438318
SAFB2,RPL17,0.0010138665628043
CLASP2,RPL17,0.0074636553972322
TTN,FASN,0.004439799446706
TTN,FASN,0.0041139589821844
YWHAG,FASN,0.0069404886442268
NEB,FASN,0.0061493950718735
SRSF9,FASN,0.007404404781429
HUWE1,FASN,0.0049215075039385
EFCAB13,FASN,0.0069140978227546
BAZ2A,FASN,0.0130403253230079
BIN2,FASN,0.0049020445855388
MKI67,FASN,0.0102297424737255
HSP90AB3P,YBX1,0.0016037126621914
ATG2B,YBX1,0.002351104792452
ANK2,YBX1,0.0009772307760869
NHSL3,PLIN5,0.0049420635657972
MAP2,PLIN5,0.0098475132464134
WASHC2A,PLIN5,0.0064763987437367
ABLIM1,PLIN5,0.0033644623887388
NOL3,PLIN5,0.0042658463619789
LMO7,RALBP1,0.003335997115088
MKI67,RALBP1,0.0027673961490435
SPEN,RALBP1,0.0062747447415247
CEP192,RALBP1,0.0022233651574196
GPATCH8,RALBP1,0.0128666835403722
AHNAK2,RALBP1,0.0066786111977895
PRRC2A,RALBP1,0.0043652206407982
MYCBP2,RALBP1,0.0062250746994304
MDC1,RALBP1,0.0059819013541817
ABLIM1,RALBP1,0.0485232931997473
POM121C,ZNF608,0.0035783363969437
RBL2,ZNF608,-0.0010227039970145
MYPN,ZNF608,0.003643263321499
ACIN1,ZNF608,0.0022877284770497
EPB41L2,ZNF608,-0.0018693828490434
HUWE1,ZNF608,-0.0419531735228062
LMO7,ZNF608,-0.0201415098806751
TTN,ORC2,0.0036659838152401
NEB,ORC2,0.004212936953751
YWHAG,ORC2,0.003562887632445
TRA2A,ORC2,0.0026894791518869
LMO7,ORC2,0.0035278843826603
EFCAB13,ORC2,0.0067268144941449
AHNAK2,ORC2,0.0250828292993611
SPEN,ORC2,0.0046532023517201
RSF1,ORC2,0.0071974949560239
SYNPO2L,DLG1,0.0125129808346089
TMEM63A,DLG1,0.0047299303576806
LMO7,DLG1,0.0043376716653245
FHOD1,DLG1,0.007843441941745
EPB41L2,DLG1,0.0087362683525982
PWWP2B,DLG1,0.0035768931749525
MYCBP2,DLG1,0.004570374602261
XIRP2,EMSY,0.005990354067295
NEB,EMSY,0.0206221704677729
EIF4G1,EMSY,0.0009716726902135
TTN,EMSY,0.0054745908210314
NKTR,EMSY,0.0141894449915375
FOSL2,EMSY,0.001524068006246
TNS2,EMSY,0.0036649676813188
SAFB,EMSY,0.0023926874135505
LMO7,PPP1R12A,0.0241615544205474
BAZ2A,PPP1R12A,0.0127363683307518
HUWE1,PPP1R12A,0.0074481434895434
MKI67,PPP1R12A,0.008721525346409
TCOF1,PPP1R12A,0.01443328250843
AKAP13,PPP1R12A,0.0057978002244823
TACC2,PPP1R12A,0.0108977994383719
FKBP15,PPP1R12A,0.0123755373621156
KMT2D,PPP1R12A,0.068285006978831
NSD3,CAV2,0.0092133749321284
EIF4G1,CAV2,0.0054059666960412
R3HDM1,CAV2,0.0020835276111167
MKI67,CAV2,0.0011808980806823
KIF21B,CAV2,0.0022862926409327
RBBP6,CAV2,0.00166325218179
TTN,SLC44A1,0.0016813260649287
TTN,SLC44A1,0.0103201347112647
FKBP15,SLC44A1,0.0004632391908619
NCOR1,SLC44A1,0.0006185305680385
TCOF1,SLC44A1,0.0026874493107666
RAPGEF1,SLC44A1,0.0027525177556633
KMT2A,SLC44A1,0.0089701223901369
MDC1,SLC44A1,0.0009532701024801
NCOR2,SLC44A1,0.0014316869667086
NKTR,SMCR8,0.0045665066954351
LMO7,SMCR8,0.0190136732566312
TCOF1,SMCR8,0.0120726857452282
HUWE1,SMCR8,0.0288657736938097
DENND4C,SMCR8,0.0062388624978291
BCLAF1,SMCR8,0.0083342790209569
TACC2,SMCR8,0.0003946335556512
RAPGEF2,SMCR8,0.005616505822738
FASTKD2,SMCR8,0.0042251262546212
SAFB2,SMCR8,0.0017502217922336
NEB,PLCE1,0.0036544273770269
CAMKK2,PLCE1,0.0004952851329938
PRRC2A,PLCE1,0.0030082500292968
CLIP1,PLCE1,0.0024488092629984
NACA,ZNF362,0.001373419862028
NCOR1,ZNF362,0.0007458439465408
GBF1,ZNF362,0.0008560616158933
CLASP2,ZNF362,0.0023651729169565
TTN,ATN1,0.0030102711561292
HUWE1,ATN1,0.0041069390339814
RBL2,ATN1,0.0012763765060146
CENPF,ATN1,0.0014497983761744
EPB41L2,ATN1,0.0071619621899025
SAFB2,ATN1,0.0011353743931651
SPEG,ATN1,0.0070307520655931
XIRP2,ATN1,0.0039188763054878
PRRC2A,CCT3,0.0036482677225098
HSP90AB3P,CCT3,0.0023713274083945
NEB,CCT3,0.0110442519144074
TTN,CCT3,0.0021584034831482
TBC1D4,CCT3,0.001753307697048
ERG,CCT3,0.0005628591518129
RGL2,CCT3,0.0021011420295318
EIF4G1,FLNC,0.0041266849537599
HOXC10,FLNC,0.0008087838926735
RASAL3,FLNC,0.0102051096287703
ARHGAP30,FLNC,0.0008168341281718
WASHC2A,FLNC,0.0225148222796952
ATN1,FLNC,0.0031572686520786
HSP90AB3P,BLTP3A,0.0008893660332606
MAP1S,BLTP3A,0.0117595927550682
DLG5,CEP78,0.0014341537650534
CLIP1,CEP78,0.0011699669523958
TNS2,CEP78,0.0010832027391923
ACIN1,CEP78,0.0024157713126616
HSP90AB3P,TOX4,0.0021250682184897
FOSL2,TOX4,0.0020225767334419
XIRP2,TOX4,0.0046729104461258
OPTN,TOX4,0.0036161522598968
NEB,TOX4,0.018058364064553
KMT2A,TOX4,0.0047332174521616
DOCK4,TOX4,0.0079946581718351
RBBP6,GSS,0.0057827749597016
BCL11B,GSS,0.0030531017361461
POLR2A,GSS,0.0064408119415512
NHSL3,GSS,0.0015925212177126
OBSCN,IMPDH2,0.0020621298393414
CAMK2B,IMPDH2,0.0009360136617061
NCOR1,SVIL,0.0037826347809235
LMO7,SVIL,0.0261034283716278
DENND4C,SVIL,0.0052218046257923
CRYAB,SVIL,0.0052744354588704
GPATCH8,SVIL,0.0189883208176233
FASTKD2,SVIL,0.0071349438090199
DENND4A,SVIL,0.0039779530325785
PCLO,SVIL,0.0017484959628988
ABLIM1,SVIL,0.0767272652637823
RBBP6,IMPA1,0.0045963505455598
TRA2A,IMPA1,0.0005358344925617
DLG5,IMPA1,0.004998574808283
ACIN1,IMPA1,0.002244386376101
SYNPO2L,FAM234B,0.016088557416104
TTN,FAM234B,0.0089798568612069
HUWE1,FAM234B,0.0045466712399958
EPB41L2,FAM234B,0.0052705099827557
LMO7,FAM234B,0.0096628502069008
DPYSL2,FAM234B,0.0084259058681956
KMT2A,FAM234B,0.000902577901958
BAZ2A,FAM234B,0.0048342660932361
EIF3A,KSR2,0.0023398652365323
DLG5,KSR2,0.0030731478567562
BCL11B,ARHGAP22,0.0020569235819393
ALMS1,ARHGAP22,0.0035239857899569
MYH9,ARHGAP22,0.0039815849329714
AKR1B1,ARHGAP22,0.0022516463843666
MBD3,SERINC1,0.0042811551365178
RASAL3,SERINC1,0.0033787945022742
ATG2B,SERINC1,0.0032230101716507
DDX18,SERINC1,0.0031008717061799
WASHC2A,TMEM200A,0.003489817665105
PRRC2A,TMEM200A,0.005105697478897
POLR2A,TMEM200A,0.0032145333325254
EPN1,TMEM200A,0.0033149269714658
BUD13,TMEM200A,0.0006430124798889
NKTR,TMEM200A,0.0046232441666577
KMT2A,TIGAR,0.0015128857553235
SHANK3,TIGAR,0.0002944709474228
OPTN,TIGAR,0.0020705343594479
CLASP2,TIGAR,0.0005602120892881
NEB,GNL3L,0.0026645840271223
YWHAG,GNL3L,0.0020536691034909
NKTR,GNL3L,0.0076195888174
TRA2B,GNL3L,0.0024985891166181
CLASP2,GNL3L,0.0046794872153451
ACIN1,GNL3L,0.0022861150136055
LMO7,GNL3L,0.0023191919841036
ANK2,GNL3L,0.0022633803455387
SRSF9,GNL3L,0.0030582655962587
