PredictiveFeature,TargetFeature,SHAPValue
PCBP2,STRN3,0.0150149123488493
PLEC,STRN3,0.0168924541579975
NOLC1,STRN3,0.0322698625478327
SYNPO,STRN3,0.0073382802516847
SON,STRN3,0.0255885869814361
BRD8,ARHGAP32,0.0361598136246943
SMTNL2,ARHGAP32,0.0039334373581112
PPIG,ARHGAP32,0.0026586904716118
NCL,ARHGAP32,0.0036313025044359
PLEKHO2,ARHGAP32,0.002546077667364
AHNAK2,ARHGAP32,0.0088959950180129
THRAP3,ARHGAP32,0.0016342172925244
CEP170B,ARHGAP32,0.0181826890212114
SON,ARHGAP32,0.037016604086914
KRT18,ARHGAP32,0.0067326148035823
IRS2,LPIN2,0.0132119465025479
CKM,LPIN2,0.0058366047823526
NHSL3,LPIN2,0.0086134868580472
NES,LPIN2,0.0080509662243161
ARPP19,LPIN2,0.0128776969264891
PLEKHA5,LPIN2,0.0133943257496381
USP24,LPIN2,0.0251100426590056
EIF4B,ASPH,0.0020403752209464
TCOF1,ASPH,0.0085398316885952
PPIG,ASPH,0.0030845817094956
USP24,ASPH,0.0015569797979939
GPATCH8,ASPH,0.0048417229572871
DPYSL2,ASPH,0.0096708135008725
PCBP2,ASPH,0.0320312175732846
CLASP1,ASPH,0.0034442894471465
CAST,ASPH,0.0021238475072817
MAP1S,ASPH,0.0073331640211238
KMT2D,OSBPL1A,0.016574240116076
GPATCH8,OSBPL1A,0.0184765356872841
CLASP1,OSBPL1A,0.0197841560147775
NCOR2,OSBPL1A,0.0038434116833062
ATXN2L,OSBPL1A,0.0109753423890944
USP10,OSBPL1A,0.0081419944689731
TRIM28,OSBPL1A,0.0017697775359149
TNS1,OSBPL1A,0.0014418457326581
NUP214,OSBPL1A,0.0039423853529786
MAP1S,MEF2D,0.0229034567260791
NCL,MEF2D,0.0071740527391397
PLEC,MEF2D,0.0155405826163804
SYNPO,MEF2D,0.0417474844963901
RANBP3,MEF2D,0.0216820890006065
NUMA1,MEF2D,0.008373231046649
SERBP1,MEF2D,0.0097687754225138
EIF3A,MEF2D,0.0244629245068022
SCAF11,MEF2D,0.0147913734066461
AHNAK2,GSK3B,0.0100392467157431
PLEC,GSK3B,0.0207231777337808
KMT2D,GSK3B,0.0123822445374532
NCOR2,GSK3B,0.0107775828354452
ATXN2L,GSK3B,0.0097088949754148
BAG3,GSK3B,0.0075571433558962
ABLIM1,GSK3B,0.0141720557640079
EIF4B,GSK3B,0.0396719726583332
MAP4,GSK3B,0.0157404298528596
MIA2,GSK3B,0.0145002981330384
ACTC1,KBTBD11,0.0127809344943106
EIF4B,KBTBD11,0.0019316271990702
CAMSAP2,KBTBD11,0.0046192824629694
LIMCH1,KBTBD11,0.0106055421578367
PKP4,KBTBD11,0.0021755538058635
NACA,KBTBD11,0.0167596751100591
DENND4C,KBTBD11,0.0038671420121416
NELFA,KBTBD11,0.0033784829658404
EPB41,KBTBD11,0.0376890283791433
HUWE1,PSMD2,0.0150879999791053
ABLIM1,PSMD2,0.0028822097377406
EIF4B,PSMD2,0.024030596003963
BRD8,PSMD2,0.0052599343841705
MAP1S,PSMD2,0.0345889298247013
NCL,PSMD2,0.0040873092762592
USP24,PSMD2,0.0030636747408593
PLEKHO2,PSMD2,0.0040498917893405
SYNPO,PSMD2,0.0084488825239405
MDC1,PSMD2,0.0128153097245416
LMO7,ACIN1,0.0010845820961451
TCOF1,ACIN1,0.014742101281679
TP53BP1,ACIN1,0.029908413203109
EIF4G1,ACIN1,0.0635516695459514
TNS1,ACIN1,0.0099526296338218
MAP4K4,ACIN1,0.0211572963143358
AFDN,ACIN1,0.0321601721089217
MARK2,ACIN1,0.0176776287092313
ATG9A,ACIN1,0.0067016363791353
PLEC,CAVIN1,0.0244645434734506
TJP1,CAVIN1,0.0081793786337642
NES,CAVIN1,0.0148950701163817
TRIM28,CAVIN1,0.0118802736067808
PHLDB1,CAVIN1,0.0033886894445444
ABLIM1,CAVIN1,0.0048538048635127
SRGAP1,CAVIN1,0.010438982863956
MED1,CAVIN1,0.0146373467739737
USP24,CAVIN1,0.0270817659854917
TNS1,CAVIN1,0.0673487805981568
AHNAK2,ORC2,0.0025097575360878
KMT2D,ORC2,0.003549809471743
IRS2,ORC2,0.0403038862108143
NUMA1,ORC2,0.0010427393069138
NHSL3,ORC2,0.0047088948855153
RIF1,ORC2,0.0130882781876389
PLEKHA5,ORC2,0.0198992830449783
USP10,ORC2,0.0040203744985363
HDGFL2,ORC2,0.0008889952754128
RASAL2,ORC2,0.018803716193444
PRAG1,PAK4,0.014685714042167
CEP170B,PAK4,0.0082746550478445
NCL,PAK4,0.0099777136963498
SCAF11,PAK4,0.0077470060119264
RANBP3,PAK4,0.0218526705315545
PARN,PAK4,0.0102988679603457
THRAP3,PAK4,0.0320870880595803
KMT2D,ZC3H4,0.0270830324420211
PPIG,ZC3H4,0.0041650169789475
USP24,ZC3H4,0.0093733015336834
SYNPO,ZC3H4,0.0037007537705151
THRAP3,ZC3H4,0.0489132096375643
SVIL,ZC3H4,0.0107351957734748
NELFA,ZC3H4,0.0348618682694379
ZNF185,TXLNB,0.0013654888620146
SRRM2,TXLNB,0.0049208846708979
LMO7,TXLNB,0.0158451887594082
ATM,TXLNB,0.0036170953513318
PRRC2A,TXLNB,0.0317939431983335
GPATCH8,TXLNB,0.0120776014228726
PARN,TXLNB,0.0075703677387799
DYNC1LI2,TXLNB,0.0105873555225538
ZC3H14,TXLNB,0.0191931735918941
KIF13B,TXLNB,0.0048443027193289
USP24,TLN1,0.0606462666060939
CALD1,TLN1,0.0148719688052138
NES,TLN1,0.0193499473977546
SYNRG,TLN1,0.0122817881718705
TMX1,TLN1,0.0320349692942894
HSPB1,TLN1,0.0315559787818608
KMT2D,ERICH1,0.0072830447244989
IRS2,ERICH1,0.0307737247754012
NUMA1,ERICH1,0.0175676847719071
SRRM2,ERICH1,0.0044218837664433
ATXN2L,ERICH1,0.0132633302340485
TRIM28,ERICH1,0.009138151225769
RIF1,ERICH1,0.0023651067213063
NES,ERICH1,0.0061303230467213
TP53BP1,ERICH1,0.0050303795614088
EIF4G1,ERICH1,0.0084126282686293
AHNAK2,KIF21B,0.0105945088662979
HUWE1,KIF21B,0.0083417907057655
GPATCH8,KIF21B,0.0052887897936585
NES,KIF21B,0.0002816332752701
MDC1,KIF21B,0.0062379588741254
CLASP1,KIF21B,0.0127545770386772
NUMA1,KIF21B,0.0107392748578173
KMT2D,KIF21B,0.0345329797224928
NACA,KIF21B,0.0012480598069108
GPATCH8,DCAF5,0.0047511033459922
PLEC,DCAF5,0.008456764777789
BAG3,DCAF5,0.005660096356135
EIF4B,DCAF5,0.0188764308927445
ABLIM1,DCAF5,0.0227593666040822
MAP1S,DCAF5,0.0215579495165443
TRIM28,DCAF5,0.0004774786554788
SIK3,DCAF5,0.0094017189597336
NCL,DCAF5,0.0290443481052963
PPIG,DCAF5,0.0219954717334522
MAP1S,SORBS3,0.0005268504330203
BAG3,SORBS3,0.0082609438387666
EIF4B,SORBS3,0.0289794771961094
USP24,SORBS3,0.0091474398008643
APC,SORBS3,0.0044426604193692
NCL,SORBS3,0.0071404516191213
ANKRD17,SORBS3,0.01097000751634
PARN,SORBS3,0.0150696847167427
NOLC1,SORBS3,0.0063400279876415
MKI67,TXLNB,0.0790480625443257
APC,TXLNB,0.0045770150941739
LMO7,TXLNB,0.0077731762872673
KIDINS220,TXLNB,0.0140068578797589
SSRP1,TXLNB,0.0255926817662634
AFDN,TXLNB,0.0121852357076436
KMT2D,TXLNB,0.0122443186092898
TP53BP1,TXLNB,0.0116854884334951
SCAF11,TXLNB,0.0090156150773549
BRD8,CRAMP1,0.0060054038110512
KMT2D,CRAMP1,0.0122006467339904
PRRC2C,CRAMP1,0.0049616266174206
CLASP1,CRAMP1,0.0067545016079269
IRS2,CRAMP1,0.0165640562115248
NACA,CRAMP1,0.0027102911142149
PPIG,CRAMP1,0.0129310217067722
NUMA1,CRAMP1,0.0194908256191569
LMO7,CARMIL1,0.0050685653053043
AHNAK2,CARMIL1,0.0042422374150148
PLEC,CARMIL1,0.0038255810483551
KMT2D,CARMIL1,0.0332940685349167
NHSL3,CARMIL1,0.0358830139271137
AHCTF1,CARMIL1,0.0063107026645681
RIF1,CARMIL1,0.0268471634681198
MAP1S,CARMIL1,0.0036988265660048
BAG3,CARMIL1,0.0125797336341329
ABLIM1,CARMIL1,0.0122246928381968
NCL,CARMIL1,0.0070073871059599
PRRC2A,PPP1R3D,0.0342256012674321
MDC1,PPP1R3D,0.0073666988591031
TJP1,PPP1R3D,0.0068728666043097
EIF4B,PPP1R3D,0.0182192734901832
MAP7,PPP1R3D,0.0065688112747428
MED1,PPP1R3D,0.0462834248020213
EIF4B,PPP1R3D,0.0120700461389221
PHIP,PPP1R3D,0.0251314926265125
PLEC,CD2AP,0.005625716786722
NHSL3,CD2AP,0.0020588395381664
RIF1,CD2AP,0.0131397438547005
NCL,CD2AP,0.0422323771499619
PCBP2,CD2AP,0.0057148093170375
TP53BP1,CD2AP,0.006385235755209
USP24,CD2AP,0.017483065336167
PHIP,CD2AP,0.0206120418956086
MED1,CD2AP,0.0089658159583504
PHACTR4,CD2AP,0.0125654616700177
TCOF1,CDC37,0.010442128029067
AHNAK2,CDC37,0.0043854971374804
PRRC2A,CDC37,0.0020253575906587
KMT2D,CDC37,0.0155919872219922
NUMA1,CDC37,0.0013120435830302
NCL,CDC37,0.0408397347801156
ARPP19,CDC37,0.0396794506659852
NES,CDC37,0.0035930644175621
TCOF1,CCDC9B,0.0042890688977323
BAG3,CCDC9B,0.0018600947189019
PPIG,CCDC9B,0.0140920543324492
ABLIM1,CCDC9B,0.0011087317835916
EIF4B,CCDC9B,0.0027526918393327
AHNAK2,CCDC9B,0.024414739298455
MDC1,CCDC9B,0.0027024246960563
KMT2D,CCDC9B,0.0082345940670484
USP24,CCDC9B,0.0137366785554886
LMO7,DIP2C,0.0015402892004827
SRRM2,DIP2C,0.00042111922895
GPATCH8,DIP2C,0.0064131409639116
CHD4,DIP2C,0.0006809206139116
HUWE1,DIP2C,0.0001604132607401
SRGAP1,DIP2C,0.0022276859892934
NCOR2,DIP2C,0.0013238543091268
CDC42BPA,DIP2C,0.0075730726187182
KMT2D,DIP2C,0.0033718091651124
TJP1,DIP2C,0.0070456010418442
MDC1,INPP5F,0.0020251088816777
KMT2D,INPP5F,0.0036778899360836
CLASP1,INPP5F,0.0018750749475833
PCBP1,INPP5F,0.0047312859337724
FHOD1,INPP5F,0.0012724858895108
NUMA1,INPP5F,0.0359762629118362
NES,INPP5F,0.0017289218081366
NHSL3,INPP5F,0.0128118850620845
NUP214,INPP5F,0.0048491945318685
PHRF1,INPP5F,0.0542241597538445
PPIG,MACO1,0.0415068029155291
SVIL,MACO1,0.0349791569240095
CLASP1,MACO1,0.0142726046246861
MAP1B,MACO1,0.0184362017386627
PRAG1,MACO1,0.006474818951406
KMT2D,MACO1,0.0132339356320288
IRS2,MACO1,0.0298321186215437
SRRM2,MACO1,0.0063121982409255
SYNPO2L,NCAPH,0.0100427580195168
IRS2,NCAPH,0.0039888128201401
BRD8,NCAPH,0.0083223065464988
NCL,NCAPH,0.0674591933741305
RIF1,NCAPH,0.0158543178632268
ARPP19,NCAPH,0.019119002245649
TRIM28,NCAPH,0.0195658664815522
ASXL2,NCAPH,0.0086175370737127
PLEKHA5,NCAPH,0.0033990936270928
MDC1,ZNF609,0.0152290454361138
KMT2D,ZNF609,0.0057210977648094
NES,ZNF609,0.0352647314961175
RIF1,ZNF609,0.0029954952558965
CAVIN4,ZNF609,0.0016143235919159
CMYA5,ZNF609,0.0434355173632594
MAP1S,ZNF609,0.0453693151196974
TP53BP1,ZNF609,0.0087239318414387
PHIP,ZNF609,0.0291350107751602
MED1,ZNF609,0.0298004810208967
PHACTR4,ZNF609,0.0182562951718733
SRRM2,CDC6,0.0029332115412145
AHNAK2,CDC6,0.0188190512968997
PLEC,CDC6,0.0008214362329254
KMT2D,CDC6,0.0381021113736499
CLASP1,CDC6,0.0026118214826564
IRS2,CDC6,0.002810619372035
NCOR2,CDC6,0.0019961406165133
TJP1,CDC6,0.01699313230696
FLNC,CDC6,0.0023722985101534
NUMA1,PCIF1,0.0160140230004286
NES,PCIF1,0.0196375309074268
TJP1,PCIF1,0.0361420908323311
MAP1S,PCIF1,0.0355478269367123
MED1,PCIF1,0.056124451887344
PHIP,PCIF1,0.0316371173817478
NCL,PCIF1,0.0066236852438774
SORBS3,PCIF1,0.0082313433459459
AHNAK2,KLHDC4,0.0087382115677255
MDC1,KLHDC4,0.0023832426866764
EIF4B,KLHDC4,0.0083953757269923
CLASP1,KLHDC4,0.0103588126292143
KMT2D,KLHDC4,0.0378567749103983
NCL,KLHDC4,0.0131180378035357
IRS2,KLHDC4,0.000276291438188
MAP1S,KLHDC4,0.0041147224210716
BRD8,KLHDC4,0.0123805589830222
ATXN2L,KLHDC4,0.0034080232035005
USP24,JPH2,0.0230700271743086
TRA2A,JPH2,0.0030787965136807
MYH3,JPH2,0.0288081823231858
H1,JPH2,0.0056399741919822
CAST,HNRNPD,0.0017529070387
USP24,HNRNPD,0.0012354510642989
BAG3,HNRNPD,0.0134576357668893
NCL,HNRNPD,0.0066546850883844
PCBP2,HNRNPD,0.0268552549776598
MICAL3,HNRNPD,0.0034322618686054
ANKRD17,HNRNPD,0.0362613964457767
SON,HNRNPD,0.0041457746585294
KMT2D,XPO4,0.0082340918100477
CLASP1,XPO4,0.0013787107494069
IRS2,XPO4,0.0166779497335606
SRRM2,XPO4,0.0052553982469132
AHCTF1,XPO4,0.0048435881178196
CDC42BPA,XPO4,0.0058996666369453
PPIG,XPO4,0.0594983443886906
MAP1S,XPO4,0.0185135867243485
EIF4B,ELF4,0.0012772077212785
BRD8,ELF4,0.0014029902318794
CAST,ELF4,0.0030221213303875
PPIG,ELF4,0.0003288359542179
MAP1S,ELF4,0.0054731826076995
NCL,ELF4,0.00164728800749
ARPP19,ELF4,0.0004069347484046
CALD1,ELF4,0.0073974583157494
NELFA,ELF4,0.0111080086810979
SERBP1,ELF4,0.0030484685104191
AHNAK2,RFX1,0.004684011495155
KMT2D,RFX1,0.0053765962414602
IRS2,RFX1,0.0332277410125314
PHRF1,RFX1,0.0186367313202054
NES,RFX1,0.0042073885178049
RIF1,RFX1,0.0048040539258848
RASAL2,RFX1,0.0135839667560628
TRIM28,RFX1,0.0143343458692709
GPATCH8,APEH,0.0036445529071702
MYH3,APEH,0.0038329062767714
ABLIM1,APEH,0.0029722921799215
PRRC2C,APEH,0.0021098318565612
KMT2D,APEH,0.0021488944890685
PPIG,APEH,0.0582685969041383
EIF4B,APEH,0.0016955213639642
MAP1S,APEH,0.0056741194412069
USP24,APEH,0.0222358866242746
NCL,APEH,0.011902096146555
SRRM2,APEH,0.0038789794666799
BRD8,APEH,0.0059182449406119
TCOF1,WDTC1,0.0042536110328731
LMO7,WDTC1,0.0053826140797089
HUWE1,WDTC1,0.0045952396958274
MAP1S,WDTC1,0.0058866365060413
PPIG,WDTC1,0.0046682593672888
ARPP19,WDTC1,0.0019493237315354
BAG3,WDTC1,0.0045616234110022
PCBP2,WDTC1,0.0083413257421093
BRD8,WDTC1,0.0040635149827432
GPATCH8,WDTC1,0.011208559108746
MYOZ2,CIR1,-0.0031609005058989
MAP1S,CIR1,-0.0009903731940157
HUWE1,CIR1,-0.0018388823503985
CKMT2,CIR1,0.0063245558858514
ABLIM1,CIR1,-0.0039653990187715
EIF4B,CIR1,-0.0008886290359852
MAST4,CIR1,0.0076119923676615
ABLIM1,SSH1,0.0026107584083879
MAP1S,SSH1,0.0086515969414184
BAG3,SSH1,0.001258257600612
SCAF11,SSH1,0.0157818360066989
SFSWAP,SSH1,0.008412916229176
PLEKHO2,SSH1,0.0214439538238007
CEP170B,SSH1,0.0058711055780075
TP53BP2,SSH1,0.0010874507180788
PRAG1,SSH1,0.0016964063887549
FLNC,SSH1,0.0020156255359281
AHNAK2,UNK,0.0054009162375895
MDC1,UNK,0.0099318375027502
IRS2,UNK,0.0207896195335715
PCBP1,UNK,0.0043277501322553
ATXN2L,UNK,0.0049943947322653
CMYA5,UNK,0.0117482439470266
RIF1,UNK,0.0205995117229625
TRIM28,UNK,0.0088391483566372
PLEKHA5,UNK,0.008658665500731
AHNAK2,PPP1R14B,0.016693181861126
KMT2D,PPP1R14B,0.0050667734192363
TJP1,PPP1R14B,0.0034898484071014
IRS2,PPP1R14B,0.0248250300459028
ASXL2,PPP1R14B,0.0209692888402774
RIF1,PPP1R14B,0.0056282357613467
PLEKHA5,PPP1R14B,0.0185534045354256
PPIG,DDX51,0.0278271299013669
USP24,DDX51,0.0944336810334383
MAP1S,DDX51,0.0032795178300087
SON,DDX51,0.0067838025413238
THRAP3,DDX51,0.0023087556684286
RANBP3,DDX51,0.0106561996174186
PRAG1,DDX51,0.0011793466289261
TMX1,DDX51,0.0487438735263433
CMYA5,PHF3,0.0129866609660238
BRD8,PHF3,0.0024546681070513
EIF4B,PHF3,0.0143724766480102
CAST,PHF3,0.0093492779910666
PLEKHO2,PHF3,0.0033227394186802
PRAG1,PHF3,0.0011469589940342
MINK1,PHF3,0.0013557693545815
SCAF11,PHF3,0.0639934104357865
TP53BP2,PHF3,0.0121279669826853
RANBP3,PHF3,0.0068193535172616
PARN,PHF3,0.0054462961660012
CLASP1,ENSA,0.006142469173663
HUWE1,ENSA,0.0052764930780676
TP53BP1,ENSA,0.0274533063487897
APC,ENSA,0.007763423653337
AHCTF1,ENSA,0.0255797325350214
ATXN2L,ENSA,0.0243076584011064
EIF4G1,ENSA,0.101420196150368
MAP4K4,ENSA,0.0052343826672131
CUX1,ENSA,0.0084480585578898
KMT2D,KDM2A,0.0231246349529068
SRRM2,KDM2A,0.0066544438750345
NUMA1,KDM2A,0.0203833973210456
MAP1S,KDM2A,0.019522783234083
NCL,KDM2A,0.0250551325455794
NHSL3,KDM2A,0.0129613084439116
RIF1,KDM2A,0.0299391486740147
CALD1,KDM2A,0.006801646288575
PHRF1,KDM2A,0.0071364558142076
PRRC2A,BLTP3B,0.0030636855591084
KMT2D,BLTP3B,0.008737891548553
PRRC2C,BLTP3B,0.0031810965165269
GPATCH8,BLTP3B,0.0038620733003608
IRS2,BLTP3B,0.0249704371559981
WIZ,BLTP3B,0.005003084755715
TP53BP1,BLTP3B,0.0050541731439215
NUMA1,BLTP3B,0.0144499815097159
PHLDB1,BLTP3B,0.0014042581314662
NCOR2,BLTP3B,0.0084149569111729
PCBP1,HMOX1,0.0079241265454343
PLEC,HMOX1,0.0071321557883898
IRS2,HMOX1,0.0179110844261785
SIK3,HMOX1,0.0050346176763076
NACA,HMOX1,0.0067257047168397
PRRC2A,HMOX1,0.0072010007891605
NUMA1,HMOX1,0.0016575381905809
SRRM2,HMOX1,0.0108324722139452
EIF4B,HMOX1,0.0180001848837617
CAVIN4,HMOX1,0.0045524080086565
LMO7,RSL1D1,0.0045983451569838
ATXN2L,RSL1D1,0.0033389010429387
SRRM2,RSL1D1,0.0112256843447248
FNBP4,RSL1D1,0.0018147976389587
TP53BP1,RSL1D1,0.0871887601717279
GPATCH8,RSL1D1,0.006443789078949
EIF4G1,RSL1D1,0.016977939396114
NUMA1,RSL1D1,0.0089289718416989
RIF1,RSL1D1,0.0048675519198019
PHLDB1,RSL1D1,0.042554491279799
PPIG,POLR1F,0.0137916313569646
IRS2,POLR1F,0.0052591233012171
NUMA1,POLR1F,0.022693093579631
NCL,POLR1F,0.0099929808740969
BRD8,POLR1F,0.0145021877631683
ARPP19,POLR1F,0.0060950750171663
NES,POLR1F,0.0111923198395819
RIF1,POLR1F,0.0118012401152454
THRAP3,POLR1F,0.0072689571718673
ACTC1,POLR1F,0.0202139242700207
TCOF1,TAB3,0.0023255202219384
GPATCH8,TAB3,0.0136764011422863
EIF4B,TAB3,0.0141732794576761
MDC1,TAB3,0.0025173977320858
CLASP1,TAB3,0.0033692577321668
KMT2D,TAB3,0.0066990180909037
ABLIM1,TAB3,0.0032729825652033
MAP1S,TAB3,0.0236058282132419
PRRC2C,TAB3,0.0032635412761422
PCBP2,TAB3,0.0043152148770781
LMO7,TNIP1,0.0020821140694162
TCOF1,TNIP1,0.025141672045048
PRRC2A,TNIP1,0.0074689950692117
GPATCH8,TNIP1,0.002779978166335
MDC1,TNIP1,0.013948370888197
CLASP1,TNIP1,0.003671487509786
NHSL3,TNIP1,0.00208077213528
NCOR2,TNIP1,0.007904037350345
NUMA1,TNIP1,0.002507388238644
ATXN2L,TNIP1,0.0021733117235564
TNS1,TNIP1,0.0019341531524119
BRD8,MIIP,0.0031894104808595
MAP1S,MIIP,0.0232115314588563
NACA,MIIP,0.0085140975044449
SVIL,MIIP,0.0035228418168499
PRAG1,MIIP,0.0392070236879531
MINK1,MIIP,0.0024580103255601
SON,MIIP,0.0048215865405252
PARN,MIIP,0.0041561454375123
TP53BP2,MIIP,0.0085509957210746
KMT2D,AJUBA,0.0117255732170337
PROB1,AJUBA,0.0114688586959181
IRS2,AJUBA,0.0490924451822384
NES,AJUBA,0.0173413390850919
NHSL3,AJUBA,0.0124087438470077
PCBP1,AJUBA,0.0067176756863761
PLEKHA5,AJUBA,0.0323284972684347
FLNC,AJUBA,0.0130439148683366
EIF4B,AJUBA,0.0015400513784655
CLASP1,SNRK,0.0124607050328486
IRS2,SNRK,0.0077720682195548
NUMA1,SNRK,0.0063541333972376
EIF4B,SNRK,0.016830106231138
PHRF1,SNRK,0.0228072335038634
PPIG,SNRK,0.0088102183944296
NCL,SNRK,0.0927819597578974
SORBS1,TCOF1,0.0017538830188293
BRD8,TCOF1,0.0013716575563213
APC,TCOF1,0.0158336027571028
PPIG,TCOF1,0.0023462617524279
MAP4K4,TCOF1,0.0063267142242521
BAG3,TCOF1,0.0043767476053713
DMD,TCOF1,0.0026273316038053
CALD1,TCOF1,0.0131907519656436
GPATCH8,NFIX,0.0112273526561182
SRRM2,NFIX,0.0039065194589767
PLEC,NFIX,0.0429158818243428
MYH3,NFIX,0.0003827530652065
NHSL3,NFIX,0.0016412757626104
ABLIM1,NFIX,0.0043126295623403
NES,NFIX,0.0099703119080238
MAST4,NFIX,0.0339664551973798
NUP214,NFIX,0.0052371938441419
TCOF1,STX4,0.0112837213946744
MAP4K4,STX4,0.0250441238504595
SCAF11,STX4,0.0924893745639034
MACF1,STX4,0.0269476782115398
PHRF1,STX4,0.0030703759642519
MAP7,STX4,0.002701576383653
PCNT,STX4,0.0080083084549741
HELZ,STX4,0.0194787977578787
ABLIM1,PALB2,0.0022522182117183
PLEKHO2,PALB2,0.00391229891435
PPIG,PALB2,0.00410197770589
EIF4B,PALB2,0.0029146965996233
ARPP19,PALB2,0.0154479926049162
SVIL,PALB2,0.007550304261434
CEP170B,PALB2,0.0036889297636693
PRAG1,PALB2,0.0587619563465136
DLG1,PALB2,0.0031147510889915
THRAP3,PALB2,0.0152291213438618
SON,PALB2,0.0025387734676039
MAP1S,TANK,0.0140273545711802
PPIG,TANK,0.0051451544128798
CALD1,TANK,0.0072560524234944
NCL,TANK,0.0097577828072398
PRAG1,TANK,0.0324995781071305
PLEKHO2,TANK,0.0182923905177261
RANBP3,TANK,0.0173376087252055
CEP170B,TANK,0.0053797120217419
SVIL,TANK,0.0076710112153068
NOLC1,TANK,0.0154535660823903
TCOF1,STARD3NL,0.0016500651909761
KMT2D,STARD3NL,0.0135675335029104
PRRC2A,STARD3NL,0.0027902598938777
SRRM2,STARD3NL,0.0084555803266753
NUMA1,STARD3NL,0.0326485663661835
NES,STARD3NL,0.0109922263601899
AHCTF1,STARD3NL,0.0067084066305433
ASXL2,STARD3NL,0.0056196097895255
MAP1S,STARD3NL,0.0186337926916995
EIF4B,STARD3NL,0.0036733940048529
ABLIM1,ZNF219,0.0019450745877745
CALD1,ZNF219,0.0028789971430623
PPIG,ZNF219,0.0148396587780958
MAP1S,ZNF219,0.0053448366594082
PRAG1,ZNF219,0.0381992554745934
ARPP19,ZNF219,0.0105884159250506
USP24,ZNF219,0.0026025828483178
NCL,ZNF219,0.0082820023898035
PARN,ZNF219,0.0044645966842063
CCNY,ZNF219,0.0039549605438579
RSL1D1,ZNF219,0.0145439239795641
AHNAK2,BACC1,0.0043044083493758
MDC1,BACC1,0.0054486899356588
KMT2D,BACC1,0.0306148644965206
CLASP1,BACC1,0.0022014354309739
IRS2,BACC1,0.0026867233638235
NHSL3,BACC1,0.0183648400646443
RIF1,BACC1,0.0404298478973794
EIF4G1,BACC1,0.0098926946521688
BRD8,NUP35,0.0319530469313503
CAST,NUP35,0.0045932428235941
ABLIM1,NUP35,0.000706659892716
NCL,NUP35,0.0096548747668308
MAP1S,NUP35,0.0211916951972472
SPEG,NUP35,0.0008667973418253
CALD1,NUP35,0.0028732142336845
PLEKHO2,NUP35,0.0127463267892017
PCBP2,NUP35,0.0016466819732248
