DatasetName,NACA_S(1066) NACA_S(1098) NACA_S(11) NACA_S(12) NACA_S(13) NACA_S(1404) NACA_S(1511) NACA_S(1607) NACA_S(17) NACA_S(18) NACA_S(19) NACA_S(191) NACA_S(193) NACA_S(1980) NACA_S(1995) NACA_S(2) NACA_S(2022) NACA_S(2066) NACA_S(21) NACA_S(257) NACA_S(271) NACA_S(340) NACA_S(38) NACA_S(506) NACA_S(6) NACA_S(625) NACA_S(7) NACA_S(738) NACA_S(793) NACA_S(795) NACA_S(826) NACA_S(829) NACA_S(9) NACA_S(933) NACA_S(935) NACA_T(1039) NACA_T(1109) NACA_T(1265) NACA_T(1303) NACA_T(1362) NACA_T(1439) NACA_T(1471) NACA_T(1606) NACA_T(1615) NACA_T(5) NACA_T(6) NACA_T(8) NACA_T(80) NACA_T(857) NACA_T(866) NACA_T(871) NACA_T(941) NACA_Y(1983),NACA_S(10) NACA_S(1018) NACA_S(1022) NACA_S(1042) NACA_S(1046) NACA_S(1112) NACA_S(1135) NACA_S(1190) NACA_S(1296) NACA_S(1304) NACA_S(1319) NACA_S(1323) NACA_S(1388) NACA_S(1397) NACA_S(1411) NACA_S(1474) NACA_S(1487) NACA_S(1489) NACA_S(1512) NACA_S(1580) NACA_S(1581) NACA_S(1623) NACA_S(1639) NACA_S(1650) NACA_S(166) NACA_S(1713) NACA_S(1757) NACA_S(1962) NACA_S(1977) NACA_S(2029) NACA_S(2049) NACA_S(2054) NACA_S(25) NACA_S(4) NACA_S(5) NACA_S(579) NACA_S(585) NACA_S(765) NACA_S(766) NACA_S(8) NACA_S(800) NACA_S(802) NACA_S(825) NACA_S(855) NACA_S(860) NACA_S(87) NACA_S(874) NACA_S(916) NACA_S(917) NACA_S(93) NACA_S(949) NACA_T(1010) NACA_T(1015) NACA_T(1034) NACA_T(1128) NACA_T(1132) NACA_T(12) NACA_T(1293) NACA_T(1326) NACA_T(1385) NACA_T(1418) NACA_T(1421) NACA_T(1427) NACA_T(1434) NACA_T(1620) NACA_T(1636) NACA_T(1638) NACA_T(1643) NACA_T(2) NACA_T(2022) NACA_T(2024) NACA_T(2133) NACA_T(4) NACA_T(744) NACA_T(853) NACA_T(9) NACA_T(946) NACA_T(956),NACA_S(1653) NACA_S(1819) NACA_S(1827) NACA_S(2138) NACA_S(3) NACA_S(36) NACA_S(972) NACA_T(1403)
NJH2024_Sub4_MICT_Post,0.45776617459897256,0.5514807073023269,
AH2018_LFQ_M_1_X,,,
RB2022_8_RecoveryEndurance,0.45638433839159526,0.572201042910302,0.7299688745433661
KBE2022_Log2_Ex_14_U,,,
FSO2013_Ratio M/L normalized Rep3___3,,,
AH2018_TMTMS3_1_C,0.45390238656569587,0.5585611498531754,
JJ2018_Ratio H/L normalized___1,,,
ZQ2022_C2,,,
RB2022_5_PreSprint,0.454823450634357,0.5615078938842356,0.7217837708631815
PG2020_Intensity 8h_C,,,
AH2018_SILAC_MR_2_N,,,
MV2014_Ratio M/L normalized A1___2 (2 min),,,
TM2022_S2.8h.B,,,
MV2014_Ratio M/H normalized B3___1 (30 min),,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4a,,,
RNJ2017_Log2_ratio_Tsup:Tstim_D2,,,
RM2024_Intensity D6-1___2,,,
NJH2025_Sub7_MICT_Mid,0.45944399206466807,0.5577662711381878,
LY2019_P1+,,,
AS2011_Ratio H/L Proteins Inhi_2,,,
BS2014_Log2(Ratio H/L normalized),,,
UK2020_HCM_2,0.45336782304642353,0.5503462304232266,
FSO2013_Ratio H/L normalized Rep2___2,,,
EP2017_Pervanadate R#3 normalized log2 ratio,,0.5502328636043847,
RM2024_Intensity D4-3___3,,,
RB2022_5_PreStrength,0.45089116968905935,0.5475230088318361,0.73864326557879
NJH2024_Sub4_MICT_Mid,0.4572805921542048,0.552169767180504,
TM2022_S2.4h.A,,,
RB2022_5_PostStrength,0.455853954641572,0.56048676398715,0.6836250195315481
GF2025_P6_Sph,,,
RB2022_2_PreSprint,0.45674254667978714,0.5569790696125962,0.7544799764257261
ZX2022_CB treated Replicate 3,,0.559341859676093,0.7393318722494491
RM2024_Intensity D6-2___3,,,
WZ2023_Pe_025_10min,0.4542605261920582,0.5573545726597714,
AS2011_Ratio H/L Normalized by Proteins RNAi_1,,,
AST2020_anti-CD3+PDL2.1,,,
KBE2022_Log2_Ex_34_U,0.45546179436995615,,
WZ2023_Pu_005_10min,0.4551856066586887,0.5583904972885618,
AS2011_Ratio H/L RNAi_2_1,,,
NJH2024_Sub9_HIIT_Mid,0.46298239305517325,0.5708947439303688,
CK2022_9 40-1,,0.5607641686956095,
KTGR2014_Ratio H L Normalized Rep1_Rapamycin_0_15,,,
LG2023_GSK3α-1_intensity,,,
WZ2023_Pu_025_30min,0.45509654036032865,0.5584205636290535,
AH2018_SILAC_MR_2_X,,,
HS2024_4_PD_T2,,,
NJH2024_Sub4_HIIT_Pre,0.4573578060867829,0.5514321884782516,
RB2022_2_RecoverySprint,,0.5547712361824448,
AS2011_Ratio H/L Protein RNAi_1,,,
RM2024_Intensity D2-1___2,,,
CR2017_Ratio Replicate 1.4,,,
FR2021_Norm.Intensity.B,,,
RM2024_Intensity D6-2___1,,,
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.2-1,,,
RB2022_5_PostSprint,0.45285925846408037,0.5496146999075914,
EJN2021_3_Rest_Basal,0.4544034871335505,0.5775442482696845,0.7404385992388607
CR2017_Ratio Replicate 1.3,,,
AS2011_Ratio H/L Normalized by Protein RNAi_2,,,
KTGR2014_Ratio-Rapa 7 mins,,,
AMK2021_120R_p1,,,
AH2018_SILAC_3_X,,,
JJ2018_Ratio M/L normalized pP3,,,
AH2018_SILAC_M_2_N,,,
HS2024_7_PD_T2,,,
FSO2013_Ratio H/L normalized Rep1___1,,,
AH2018_LFQ_1_C,,,
AS2011_Ratio H/L Normalized Inhi_1_3,,,
KBE2022_Log2_Ex_28_T,0.45601535893633394,,
HS2024_3_B_N1,,,
RM2024_Intensity D4-2___3,,,
WZ2023_Pe_025_30min,0.4542928014675318,0.5576803976600303,
CK2022_11 40-1,,0.5599153933040062,
CW2012_10 µM Erl/control Experiment 3 Replicate B,,,
AH2018_SILAC_2_X,,,
MV2014_Ratio H/M normalized A2___2 (2 min),,,
AS2011_Ratio H/L RNAi_1_2,,,
KS2014_Intensity E15_1,0.45636101686764496,0.5587408892026045,
FSO2013_Ratio H/L normalized Rep2,,,
WZ2023_Pu_005_20min,0.4552828749573097,0.558236295824173,
NJH2024_Sub10_MICT_Post,0.44812934917210184,0.5459038141426168,
RM2024_Intensity D2-3___1,,,
CR2017_Ratio Replicate 1.5,,,
CW2012_10 µM Gef/control Experiment 2 Replicate B,,,
HS2024_7_B_T3,,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#1,,,
AS2011_Ratio H/L RNAi_1,,,
JC2019_Normalised_intensity_A_TiOx_Testis_sample_URO0059,,,
AH2018_LFQ_M_1_C,,,
NJH2025_Sub7_MICT_Pre,0.45721253636774156,0.5595282917171404,
SR2019_SKBR3_Biol_repl_2,,,
HS2024_9_B_T2,,,
KTGR2014_Ratio-AA 7 mins,,,
MV2014_Ratio L/H normalized B3___3 (5 min),,,
HS2024_3_PD_T1,,,
FSO2013_Ratio M/L normalized Rep3___2,,,
SR2019_BT549_Biol_repl_3,,,
RCJD2014_20min_mean,,,
FR2021_Norm.Intensity.H,,,
RB2022_2_PreStrength,0.4522917892073047,0.5708421377047552,0.7520053842174004
DB2022_LFQ intensity L1.2,,,
HS2024_4_B_N1,0.45795419578744606,0.5601206643568277,
KTGR2014_Ratio H M Normalized Rep2_Rapamycin_0_15,,,
CK2022_1 16-1,,0.5572673171151836,
CK2022_1 200-1,,0.5607845147008967,
PG2020_Intensity Mock_10h_D,,,
SR2019_MCF10A_Biol_repl_2,,,
JJ2018_Ratio M/L normalized pP2___2,,,
HS2024_6_PD_T1,,,
JVO2010_Ratio M/L Normalized by Protein ThymON - Log2 G1/S,,,
RB2022_6_RecoveryEndurance,0.4560745515783851,0.5570476560196304,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3b,,,
EP2017_Mitotic R#2 normalized log2 ratio,,0.5609448217524272,
RCJD2014_5min_1,,,
RM2024_Intensity D4-1___1,,,
DL2023_24h-1,,,
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.1-1,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2b,,,
TM2022_S2.4h.C,,,
SAS2015_PLX/AZD_Exp2,,,
CR2017_Ratio Replicate 3.3,,0.5596329992228369,
PG2020_Intensity 2h_C,,,
VOI2024_Veh2 di,,,
ZX2022_CB treated Replicate 2,,0.5591732262095196,0.7372740863896285
KBE2022_Log2_Ex_8_T,,,
NJH2025_Sub10_MICT_Post,0.44812934917210184,0.5459038141426168,
HS2024_6_I_T3,,,
RN2012_L11,,,
AS2011_Ratio H/L Normalized Inhi_2_2,,,
IMM2018_normalised rep. int. Empty-1,,,
HS2024_5_PD_T1,0.4563932183892018,0.5590600002272516,
AH2018_LFQ_M_2_C,,,
CK2022_3 40-1,,0.5653092943328389,
RBK2021_1260T Early,,,
NJH2024_Sub4_HIIT_Post,0.4578257610482238,0.5512254217466349,
HS2024_4_I_T1,,,
YA2020_Reporter_intensity_Cancer_No.5,,,
HH2022_Reporter intensity 8,,,
ZQ2022_N2,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1b,,,
FSO2013_Ratio H/L normalized Rep3___3,,,
AH2018_TMTMS3_2_N,0.45785970919631785,0.5568861925916665,
EJN2021_5_Rest_Basal,0.45264861273047596,0.5774166207619115,0.7422280830233341
NJH2025_Sub2_HIIT_Post,0.4469144212054433,0.5438824473030109,
NJH2025_Sub1_MICT_Post,0.4542878042456153,0.5549876365793612,
HS2024_9_B_T1,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1a,,,
JAW2011_Ratio H/L LS2_1,,,
JVO2010_Log2 Ratio H/M Normalized aphidicolin,,,
NJH2024_Sub6_HIIT_Pre,0.45233935656672236,0.5383854590735775,
AH2018_SILAC_3_N,,,
YA2020_Reporter_intensity_Normal_No.1,,,
HS2024_3_B_T1,,,
JJ2018_Ratio H/L normalized___2,,,
RM2024_Intensity D0-2,,,
MV2014_Ratio M/L normalized B1___2 (5 min),,,
RB2022_7_PostStrength,0.46023621983583374,0.5518122721062951,0.7440304947709845
RB2022_1_PostEndurance,,0.5530844574182924,0.7392238047345997
CR2017_Ratio Replicate 3,,0.5590452448293631,
SR2019_Hs578T_Biol_repl_3,,,
MV2014_Ratio L/H normalized B3___1 (5 min),,,
RBK2021_1244T Early,,,
RB2022_3_PostSprint,0.44627681455741547,0.5508470863184438,
NJH2024_Sub13_MICT_Mid,0.45561393393776684,0.5693034093528571,
KTGR2014_Ratio-AA 2 mins,,,
GF2025_P7_Sph,,,
HS2024_8_I_T3,0.4572286669154948,0.559627676789989,
CF2017_EOC 3,,,
LATM2013_Normalized Log2 Ratio (Medium/Light) Forward,,,
HS2024_6_PD_T3,,,
DL2023_12h-2,,0.558806694566698,
RM2024_Intensity D6-3___1,,,
FS2019_Ctr1,,,0.7354695860783975
WZ2023_Pu_010_20min,0.4550723474004795,0.5586384942602954,
AS2011_Ratio H/L_3,,,
CK2022_1 40-1,,0.5656669556390934,
RNJ2017_Log2_ratio_Tsup:Trest_D1,,,
CK2022_8 16-1,,0.5599828710600507,
KS2014_Intensity N3,0.45615089220574845,0.5615088505876369,
RB2022_4_RecoveryEndurance,0.4554110414575363,0.5491749242168461,0.715203232436147
RB2022_5_RecoveryEndurance,0.4543038888363971,0.5582674517215184,
JAW2011_Ratio H/L LS1a_2,,,
NJH2024_Sub12_HIIT_Mid,0.45306921199332534,0.5472631326994246,
AH2018_LFQ_IT_1_N,,,
FSO2013_Ratio H/M normalized Rep2,,,
RAM2015_Log2 A,,0.5589731085450291,
HS2024_8_PD_T1,0.454281030558839,0.5576247956758511,
JJ2018_Ratio H/L normalized pP2,,,
CF2017_OSE 27,,0.5605867344718459,
KS2014_Intensity E15_2,0.45675112658818534,0.5562093602580702,
BS2014_Log2(Ratio H/L protein),,,
PG2020_Intensity 8h_A,,,
HS2024_7_I_T1,,,
VOI2024_Veh3 di,,,
RKK2015_TNF-α+SC-514/basal,,,
SR2019_JIMT1_Biol_repl_1,,,
HW2015_Ratio H/L normalized Exp2,,,
HS2024_3_I_N1,,,
AH2018_SILAC_M_3_X,,,
NJH2024_Sub9_HIIT_Post,0.4534663068730593,0.5648563981730417,
AS2011_Ratio H/L RNAi_1_3,,,
GRW2016_Ratio H/L normalized SILAC 1___2,,,
NJH2025_Sub1_HIIT_Pre,0.4610046142270224,0.5642636666530636,
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.1-2,,,
NJH2024_Sub4_HIIT_Mid,0.45174113954445316,0.5402026645787662,
VOI2024_0.1uM 2 h_1 di,,,
KBE2022_Log2_Ex_6_T,0.45610171485059875,,
RM2024_Intensity D4-3___1,,,
AH2018_LFQ_4_X,,,
AS2011_Inhi 2_Ratio H/L normalized by corresponding protein level (H:TAL treatment; L: MA treatment),,,
RB2022_8_PostEndurance,0.4611865385533226,0.5487243343812165,
NJH2025_Sub4_MICT_Mid,0.4572805921542048,0.552169767180504,
YP2020_Intensity C30_R1_mult_log2,,,
AST2020_anti-CD3.1,,,
NJH2025_Sub4_HIIT_Post,0.4578257610482238,0.5512254217466349,
EP2017_Untreated R#4 log2 ratio,,0.5554820909991259,
HS2024_6_B_N1,,,
KBE2022_Log2_Ex_27_T,,,
CW2012_10 µM Gef/control Experiment 1 Replicate A,,,
VOI2024_0.1uM 24 h_1 mono,,,
AMK2021_120R_p5,,,
AS2011_Ratio H/L Proteins,,,
NJH2024_Sub7_HIIT_Post,0.4550771738972841,0.5572882539425701,
NJH2015_TMT Subject 1 127_N/126 (Exercise/Basal) (normalized),0.45152196519937904,0.5587876917371696,0.738267548096992
AS2011_Ratio H/L RNAi_2_2,,,
RB2022_7_RecoveryStrength,0.46180926971002334,0.5933613809374916,0.771165130299578
AH2018_SILAC_IT_3_X,,,
JAW2011_Ratio H/L,,,
PG2020_Intensity 10h_C,,,
FSO2013_Ratio M/L normalized Rep2,,,
CP2009_Ratio H/M Normalized (50 nM dasatinib vs 5 nM dasatinib),,,
HH2022_Reporter intensity 5,,,
SR2019_HCC1954_Biol_repl_2,,,
CK2022_14 40-1,,0.5587191886972241,
RB2022_6_PreSprint,0.45654571990353904,0.5627371817993498,0.7432743823810062
NJH2025_Sub12_MICT_Mid,0.4692461317305052,0.5784051129921558,
PG2020_Intensity 4h_D,,,
NJH2025_Sub2_MICT_Post,0.4579865725180493,0.5664241781431522,
AH2018_LFQ_4_C,,,
DL2023_control-1,,,
AR2021_ALG 10 μM,0.45640456867193757,0.5584293119547499,
JAW2011_Ratio H/L LS2_2,,,
AH2018_SILAC_IT_3_N,,,
EJN2021_4_Rest_Ins,0.4579979633073892,0.5775010687343065,0.738020242319954
RN2012_H05,,,
NJH2024_Sub7_HIIT_Mid,0.48143599650161917,0.5832194328059132,
GF2025_P2_Adh,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4b,,,
RB2022_8_PostSprint,0.4495268200397615,0.5473466397130513,0.7184621499369408
EJN2021_1_Rest_Ins,0.4545252878226079,0.5700980224025988,0.7390959154574895
HH2022_Reporter intensity 3,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4b,,,
AH2018_SILAC_IT_1_C,,,
JW2021_After_3,0.4571389861943063,,
GF2025_P8_Sph,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4,,,
JJ2018_Ratio M/L normalized pP2___1,,,
AH2018_SILAC_2_N,,,
CK2022_11 200-1,,0.5577160524690107,
CK2022_12 200-1,,0.5567550245703458,
AS2011_Ratio H/L Normalized by Protein RNAi_1,,,
RM2024_Intensity D2-1___3,,,
NJH2024_Sub1_MICT_Pre,0.4519715640538102,0.556789089673822,
HH2022_Reporter intensity 9,,,
WZ2023_Su_010_20min,0.455476312876422,0.5586283434034877,
AH2018_TMTMS2_2_N,0.45444279732164655,0.5587399113996981,
NJH2024_Sub13_MICT_Pre,0.4577869348088703,0.5713379059721923,
KBE2022_Log2_Ex_41_U,0.4559139206134587,,
NJH2015_TMT Subject 3 129_N/128_C (Exercise/Basal) (normalized),0.456323533924121,0.5639254674092226,0.7429260767030543
AH2018_TMTMS3_Pool,0.45785761830127725,0.556512224391108,
KS2014_Intensity N4,0.455815807383265,0.5619005368965075,
NJH2024_Sub1_HIIT_Post,0.4498095896795927,0.5534153841013811,
MM2018_Ratio H/L replicate2,,,
RM2024_Intensity D4-2___2,,,
NJH2024_Sub13_HIIT_Pre,0.4578274596141676,0.5722766783393869,
CF2017_OSE 26,,0.5611146330846776,
CK2022_14 200-1,,0.5565231382637165,
SR2019_Hs578T_Biol_repl_1,,,
RB2022_7_PostSprint,0.4601920440407861,0.5503242902123335,0.7340701428147413
TM2022_mock.4h.A,,,
NJH2025_Sub12_HIIT_Pre,0.46109725587081474,0.5626446974105822,
AH2018_TMTMS3_1_N,0.45790757463473475,0.5568871477379508,
AST2020_anti-CD3+PDL2.2,,,
PG2020_Intensity Mock_10h_A,,,
JW2021_After_2,0.4573162962980015,,
NJH2024_Sub2_MICT_Post,0.4579865725180493,0.5664241781431522,
EJN2021_2_Rest_Ins,0.45768044963589244,0.5725646712603591,0.7386735648887689
SR2019_LM2_Biol_repl_4,,,
CP2009_Ratio H/M,,,
JAW2011_Ratio H/L HS,,,
CK2022_13 16-1,,0.5524937514780717,
GF2025_P1_Adh,,,
GF2025_P1_Sph,,,
EJN2021_5_Ex_Basal,0.4533787343432619,0.576306459930559,0.7429821015544137
HS2024_7_I_T3,,,
JJ2018_Ratio H/L normalized pP2___2,,,
WZ2023_Pe_010_10min,0.454805348697403,0.5583688493250474,
CF2017_EOC 1,,0.5606061915114071,
CK2022_3 200-1,,0.5606416516683138,
AH2018_LFQ_IT_3_C,,,
SR2019_Hs578T_Biol_repl_2,,,
NJH2024_Sub12_HIIT_Post,0.45985792493706895,0.5604966600528325,
JJ2018_Ratio H/L normalized pP1___2,,,
MV2014_Ratio H/L normalized A1___2 (10 min),,,
NJH2024_Sub10_MICT_Mid,0.4661049029347654,0.5685933995142032,
NJH2024_Sub13_MICT_Post,0.46520136997885514,0.5749916745924641,
BS2014_Log2(Ratio H/L normalized Rep_1),,,
RB2022_3_RecoverySprint,0.45188753904710643,0.5442357902634967,
NJH2025_Sub1_HIIT_Mid,0.44963390477771564,0.5536281537396617,
RCJD2014_20min_2,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2,,,
HS2024_6_PD_T2,,,
HS2024_5_B_T1,,,
CW2012_10 µM Gef/control Experiment 2 Replicate A,,,
DL2023_12h-3,,,
SR2019_MDAMB231_Biol_repl_2,,,
HS2024_3_B_T2,,,
RB2022_6_PreStrength,,0.5574661727638339,0.7454278368911504
CK2022_2 40-1,,0.5647888147713516,
RB2022_1_PostSprint,0.45804914355209453,0.5588817816800827,
CK2022_4 200-1,,0.5604293790876194,
JW2021_Before_2,0.45506396626996454,,
TM2022_S2.12h.A,,,
MV2014_Ratio L/M normalized B2___2 (30 min),,,
CK2022_5 16-1,,0.5588062377181514,
AR2021_ALG 1 μM,0.45614611600273836,0.558682982737066,
HS2024_4_B_T1,,,
MV2014_Ratio M/H normalized A3___1 (10 min),,,
SR2019_BT549_Biol_repl_4,,,
EJN2021_1_Rest_Basal,0.4438707485729512,0.5737382797027617,0.7421907562396763
NJH2025_Sub8_MICT_Post,0.4501922076291957,0.5666721659587284,
RCJD2014_5min_3,,,
CR2017_Ratio Replicate 3.2,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3a,,,
GF2025_P7_Adh,,,
CK2022_9 16-1,,0.5529597085401043,
NJH2024_Sub6_HIIT_Post,0.4554405155815606,0.5449258011827235,
AMK2021_30R_p3,,,
AS2011_Ratio H/L Normalized RNAi_2,,,
RM2024_Intensity D0-2___2,,,
KS2014_Intensity pY_N4,,,
CK2022_13 200-1,,0.5565189393623158,
AS2011_Ratio H/L Normalized_2,,,
PG2020_Intensity 6h_D,,,
CK2022_16 16-1,,0.5486897190847342,
FS2019_db/db3,,,0.74329605374312
CK2022_15 40-1,,0.5579490699578463,
NJH2024_Sub9_MICT_Pre,0.4515729773183037,0.5647351843198952,
BS2014_Log2(Ratio H/L unmodified peptide),,,
WZ2023_Su_005_10min,0.45526975936432273,0.5584620887251163,
RM2009_Ratio M/L (M:15 min timepoint;L:0 min. timepoint),,,
KBE2022_Log2_Ex_41_T,0.45581529419693106,,
AMK2021_Ctrl_p1,,,
AH2018_LFQ_IT_3_X,,,
HS2024_5_PD_T3,0.4573352167675828,0.5597000760484592,
AH2018_TMTMS3_3_X,0.45806355716735586,0.5566666194173375,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2,,,
KBE2022_Log2_Ex_40_U,,,
AH2018_LFQ_M_1_N,,,
KBE2022_Log2_Ex_27_U,,,
HW2015_Ratio M/L normalized Exp3,,,
RKK2015_TNF-α/IKKb(K44M),,,
AH2018_SILAC_M_1_N,,,
HW2015_Ratio M/L normalized Exp1,,,
RB2022_5_RecoveryStrength,0.4852947969018249,0.5972277222321429,0.7969117115609718
YP2020_Intensity P10_R1_mult_log2,,,
RB2022_7_PreStrength,0.45016928166864245,0.5570263746476,0.761092771107829
YA2020_Reporter_intensity_Normal_No.4,,,
NJH2025_Sub13_HIIT_Pre,0.4578274596141676,0.5722766783393869,
PG2020_Intensity CT_D,,,
NJH2025_Sub9_MICT_Post,0.4474392835361218,0.5621729684648944,
VOI2024_Veh1 mono,,,
CK2022_12 16-1,,0.5575932845050239,
RN2012_L13,,,
LG2023_Control-1_intensity,,,
RM2024_Intensity D6-3___2,,,
KBE2022_Log2_Ex_8_U,,,
SR2019_SKBR3_Biol_repl_3,,,
NJH2024_Sub1_MICT_Post,0.4542878042456153,0.5549876365793612,
HS2024_3_I_T2,,,
KTGR2014_Ratio M L Normalized Rep2_Rapamycin_0_15,,,
RM2024_Intensity D0-3___3,,,
HS2024_6_I_T2,0.45593222663381194,0.5587467622396148,
CW2012_10 µM Erl/control Experiment 2 Replicate B,,,
AS2011_Ratio H/L Protein Inhi_1,,,
FSO2013_Ratio H/M normalized Rep2___1,,,
GRW2016_Ratio M/L normalized SILAC 5a___2,,,
CK2022_10 40-1,,0.5622934729786315,
NJH2024_Sub12_HIIT_Pre,0.46109725587081474,0.5626446974105822,
NJH2024_Sub8_MICT_Pre,0.45376996188858876,0.5689118723151507,
RM2024_Intensity D0-1___1,,,
LY2019_P3+,,,
HH2022_Reporter intensity 6,,,
RB2022_2_RecoveryStrength,0.4615058625643533,0.5760152781685821,0.7649994648034865
KTGR2014_Ratio-AA 15 mins,,,
AS2011_Ratio H/L Normalized RNAi_2_2,,,
KS2014_Intensity pY_N3,,,
MV2014_Ratio H/L normalized B1___2 (30 min),,,
LY2019_P5-,,,
HW2015_Ratio M/L normalized Exp2,,,
