Feature,TargetFeature,SHAPValue,LogSHAPValue
PHLDB1,DAXX,0.0103071216601476,-4.574920199354222
LMO7,STRN3,0.0098690602982035,-4.618350637951423
EIF4B,STRN3,0.0313744939570444,-3.461760010519403
PCBP2,STRN3,0.0150149123488493,-4.198711415136357
PLEC,STRN3,0.0168924541579975,-4.080888256290479
NOLC1,STRN3,0.0322698625478327,-3.433621532368531
SYNPO,STRN3,0.0073382802516847,-4.914650761943409
SON,STRN3,0.0255885869814361,-3.665608847942018
BRD8,ARHGAP32,0.0361598136246943,-3.3198068976557833
SMTNL2,ARHGAP32,0.0039334373581112,-5.538241589550919
PPIG,ARHGAP32,0.0026586904716118,-5.929921581315222
NCL,ARHGAP32,0.0036313025044359,-5.618163878415668
PLEKHO2,ARHGAP32,0.002546077667364,-5.973201273670419
AHNAK2,ARHGAP32,0.0088959950180129,-4.722154101499595
THRAP3,ARHGAP32,0.0016342172925244,-6.416591309424566
CEP170B,ARHGAP32,0.0181826890212114,-4.007285290212828
SON,ARHGAP32,0.037016604086914,-3.296388707894382
KRT18,ARHGAP32,0.0067326148035823,-5.0007916812765165
IRS2,LPIN2,0.0132119465025479,-4.326633820618021
CKM,LPIN2,0.0058366047823526,-5.143606024089575
NHSL3,LPIN2,0.0086134868580472,-4.754426064818006
NES,LPIN2,0.0080509662243161,-4.821963166889079
ARPP19,LPIN2,0.0128776969264891,-4.352258384349548
PLEKHA5,LPIN2,0.0133943257496381,-4.312924113225729
USP24,LPIN2,0.0251100426590056,-3.684487406928957
EIF4B,ASPH,0.0020403752209464,-6.194621556202928
TCOF1,ASPH,0.0085398316885952,-4.763013979971285
PPIG,ASPH,0.0030845817094956,-5.78133921931187
USP24,ASPH,0.0015569797979939,-6.4650073611701995
GPATCH8,ASPH,0.0048417229572871,-5.330484638689922
DPYSL2,ASPH,0.0096708135008725,-4.638642846801729
PCBP2,ASPH,0.0320312175732846,-3.4410443025561044
CLASP1,ASPH,0.0034442894471465,-5.671037652061237
CAST,ASPH,0.0021238475072817,-6.154525973244946
MAP1S,ASPH,0.0073331640211238,-4.915348202587036
KMT2D,OSBPL1A,0.016574240116076,-4.099905589145085
GPATCH8,OSBPL1A,0.0184765356872841,-3.9912536931512497
CLASP1,OSBPL1A,0.0197841560147775,-3.9228738628874487
NCOR2,OSBPL1A,0.0038434116833062,-5.561394847634433
ATXN2L,OSBPL1A,0.0109753423890944,-4.512104123323524
USP10,OSBPL1A,0.0081419944689731,-4.8107201082220055
TRIM28,OSBPL1A,0.0017697775359149,-6.336901426219322
TNS1,OSBPL1A,0.0014418457326581,-6.5418312273554164
NUP214,OSBPL1A,0.0039423853529786,-5.5359693193270525
MAP1S,MEF2D,0.0229034567260791,-3.7764674310764788
NCL,MEF2D,0.0071740527391397,-4.937284548471733
PLEC,MEF2D,0.0155405826163804,-4.16430044334385
SYNPO,MEF2D,0.0417474844963901,-3.176116081083943
RANBP3,MEF2D,0.0216820890006065,-3.831268750936108
NUMA1,MEF2D,0.008373231046649,-4.782715441891303
SERBP1,MEF2D,0.0097687754225138,-4.628564161365239
EIF3A,MEF2D,0.0244629245068022,-3.7105965930409774
SCAF11,MEF2D,0.0147913734066461,-4.213711146080764
AHNAK2,GSK3B,0.0100392467157431,-4.601253195845759
PLEC,GSK3B,0.0207231777337808,-3.876502507820184
KMT2D,GSK3B,0.0123822445374532,-4.391491724649231
NCOR2,GSK3B,0.0107775828354452,-4.530286965411473
ATXN2L,GSK3B,0.0097088949754148,-4.634712805892846
BAG3,GSK3B,0.0075571433558962,-4.885262023175592
ABLIM1,GSK3B,0.0141720557640079,-4.256483157185079
EIF4B,GSK3B,0.0396719726583332,-3.227110318988595
MAP4,GSK3B,0.0157404298528596,-4.151522726781307
MIA2,GSK3B,0.0145002981330384,-4.233586068867781
ACTC1,KBTBD11,0.0127809344943106,-4.359800711085456
EIF4B,KBTBD11,0.0019316271990702,-6.249392522954996
CAMSAP2,KBTBD11,0.0046192824629694,-5.3775158969960835
LIMCH1,KBTBD11,0.0106055421578367,-4.546378569421046
PKP4,KBTBD11,0.0021755538058635,-6.130472023467005
NACA,KBTBD11,0.0167596751100591,-4.088779568957431
DENND4C,KBTBD11,0.0038671420121416,-5.555239542919162
NELFA,KBTBD11,0.0033784829658404,-5.690328496914487
EPB41,KBTBD11,0.0376890283791433,-3.278386251309905
HUWE1,PSMD2,0.0150879999791053,-4.193855554475891
ABLIM1,PSMD2,0.0028822097377406,-5.849198008986649
EIF4B,PSMD2,0.024030596003963,-3.728427427045997
BRD8,PSMD2,0.0052599343841705,-5.247636726802626
MAP1S,PSMD2,0.0345889298247013,-3.364221595375472
NCL,PSMD2,0.0040873092762592,-5.499868404089786
USP24,PSMD2,0.0030636747408593,-5.78814018781067
PLEKHO2,PSMD2,0.0040498917893405,-5.509065116901998
SYNPO,PSMD2,0.0084488825239405,-4.773721092045801
MDC1,PSMD2,0.0128153097245416,-4.3571147505512915
LMO7,ACIN1,0.0010845820961451,-6.826560531027971
TCOF1,ACIN1,0.014742101281679,-4.217047845957878
TP53BP1,ACIN1,0.029908413203109,-3.5096154601344685
EIF4G1,ACIN1,0.0635516695459514,-2.7559020103156566
TNS1,ACIN1,0.0099526296338218,-4.609918477922502
MAP4K4,ACIN1,0.0211572963143358,-3.855770453580342
AFDN,ACIN1,0.0321601721089217,-3.4370264830401163
MARK2,ACIN1,0.0176776287092313,-4.035455353548939
ATG9A,ACIN1,0.0067016363791353,-5.005403546714062
PLEC,CAVIN1,0.0244645434734506,-3.710530414809574
TJP1,CAVIN1,0.0081793786337642,-4.806139092895231
NES,CAVIN1,0.0148950701163817,-4.206724985450885
TRIM28,CAVIN1,0.0118802736067808,-4.43287593443904
PHLDB1,CAVIN1,0.0033886894445444,-5.687312026866384
ABLIM1,CAVIN1,0.0048538048635127,-5.327992373657489
SRGAP1,CAVIN1,0.010438982863956,-4.562208128098083
MED1,CAVIN1,0.0146373467739737,-4.224179018159295
USP24,CAVIN1,0.0270817659854917,-3.6088946194199303
TNS1,CAVIN1,0.0673487805981568,-2.6978704817364876
AHNAK2,ORC2,0.0025097575360878,-5.987569129672652
KMT2D,ORC2,0.003549809471743,-5.640861346866644
IRS2,ORC2,0.0403038862108143,-3.2113073826486374
NUMA1,ORC2,0.0010427393069138,-6.865904079637666
NHSL3,ORC2,0.0047088948855153,-5.358302030009508
RIF1,ORC2,0.0130882781876389,-4.336038244179625
PLEKHA5,ORC2,0.0198992830449783,-3.917071575791248
USP10,ORC2,0.0040203744985363,-5.516380221850347
HDGFL2,ORC2,0.0008889952754128,-7.025418636960779
RASAL2,ORC2,0.018803716193444,-3.9737007588163045
PRAG1,PAK4,0.014685714042167,-4.220880091600345
CEP170B,PAK4,0.0082746550478445,-4.794558044648986
NCL,PAK4,0.0099777136963498,-4.607401303445657
SCAF11,PAK4,0.0077470060119264,-4.860448831299834
RANBP3,PAK4,0.0218526705315545,-3.8234321437851553
PARN,PAK4,0.0102988679603457,-4.5757212965492915
THRAP3,PAK4,0.0320870880595803,-3.4393015709014025
KMT2D,ZC3H4,0.0270830324420211,-3.608847856335182
PPIG,ZC3H4,0.0041650169789475,-5.481034926793609
USP24,ZC3H4,0.0093733015336834,-4.669889893279319
SYNPO,ZC3H4,0.0037007537705151,-5.599218758319581
THRAP3,ZC3H4,0.0489132096375643,-3.017707783243888
SVIL,ZC3H4,0.0107351957734748,-4.5342276108847726
NELFA,ZC3H4,0.0348618682694379,-3.356361646825542
ZNF185,TXLNB,0.0013654888620146,-6.596242773792239
SRRM2,TXLNB,0.0049208846708979,-5.314266953483899
LMO7,TXLNB,0.0158451887594082,-4.144889373041281
ATM,TXLNB,0.0036170953513318,-5.622083964365785
PRRC2A,TXLNB,0.0317939431983335,-3.448479472798066
GPATCH8,TXLNB,0.0120776014228726,-4.4164026638998815
PARN,TXLNB,0.0075703677387799,-4.883513634274114
DYNC1LI2,TXLNB,0.0105873555225538,-4.548094865136855
ZC3H14,TXLNB,0.0191931735918941,-3.953200605257324
KIF13B,TXLNB,0.0048443027193289,-5.32995196157571
USP24,TLN1,0.0606462666060939,-2.8026972018578307
CALD1,TLN1,0.0148719688052138,-4.208277126116713
NES,TLN1,0.0193499473977546,-3.945065577972336
SYNRG,TLN1,0.0122817881718705,-4.399637750262377
TMX1,TLN1,0.0320349692942894,-3.440927182396703
HSPB1,TLN1,0.0315559787818608,-3.4559922061458694
KMT2D,ERICH1,0.0072830447244989,-4.9222062728206994
IRS2,ERICH1,0.0307737247754012,-3.4810940448001753
NUMA1,ERICH1,0.0175676847719071,-4.041694157127299
SRRM2,ERICH1,0.0044218837664433,-5.4211894821833235
ATXN2L,ERICH1,0.0132633302340485,-4.322752176884583
TRIM28,ERICH1,0.009138151225769,-4.695297186867793
RIF1,ERICH1,0.0023651067213063,-6.04693213276828
NES,ERICH1,0.0061303230467213,-5.09450783112057
TP53BP1,ERICH1,0.0050303795614088,-5.292259838192804
EIF4G1,ERICH1,0.0084126282686293,-4.778021336742176
AHNAK2,KIF21B,0.0105945088662979,-4.547419443570111
HUWE1,KIF21B,0.0083417907057655,-4.78647737273748
GPATCH8,KIF21B,0.0052887897936585,-5.242165831749653
NES,KIF21B,0.0002816332752701,-8.17490477563966
MDC1,KIF21B,0.0062379588741254,-5.077102253616366
CLASP1,KIF21B,0.0127545770386772,-4.3618650883711725
NUMA1,KIF21B,0.0107392748578173,-4.53384771007496
KMT2D,KIF21B,0.0345329797224928,-3.3658404775734447
NACA,KIF21B,0.0012480598069108,-6.686165087978966
GPATCH8,DCAF5,0.0047511033459922,-5.349378404542413
PLEC,DCAF5,0.008456764777789,-4.7727885924758064
BAG3,DCAF5,0.005660096356135,-5.174314362859833
EIF4B,DCAF5,0.0188764308927445,-3.9698411778332714
ABLIM1,DCAF5,0.0227593666040822,-3.782778499457375
MAP1S,DCAF5,0.0215579495165443,-3.837010643375869
TRIM28,DCAF5,0.0004774786554788,-7.646991099610547
SIK3,DCAF5,0.0094017189597336,-4.666862738367738
NCL,DCAF5,0.0290443481052963,-3.5389313720898694
PPIG,DCAF5,0.0219954717334522,-3.8169186771074113
MAP1S,SORBS3,0.0005268504330203,-7.548593858014738
BAG3,SORBS3,0.0082609438387666,-4.796216431782631
EIF4B,SORBS3,0.0289794771961094,-3.5411673824141827
USP24,SORBS3,0.0091474398008643,-4.694281242031151
APC,SORBS3,0.0044426604193692,-5.41650188843116
NCL,SORBS3,0.0071404516191213,-4.9419792526531925
ANKRD17,SORBS3,0.01097000751634,-4.512590319522944
PARN,SORBS3,0.0150696847167427,-4.195070187813899
NOLC1,SORBS3,0.0063400279876415,-5.060872096088251
MKI67,TXLNB,0.0790480625443257,-2.537699224870204
APC,TXLNB,0.0045770150941739,-5.3867082194847615
LMO7,TXLNB,0.0077731762872673,-4.857076409553779
KIDINS220,TXLNB,0.0140068578797589,-4.268208220749309
SSRP1,TXLNB,0.0255926817662634,-3.665448836870146
AFDN,TXLNB,0.0121852357076436,-4.4075302480096985
KMT2D,TXLNB,0.0122443186092898,-4.402693236570606
TP53BP1,TXLNB,0.0116854884334951,-4.4494075118225425
SCAF11,TXLNB,0.0090156150773549,-4.708797196439664
BRD8,CRAMP1,0.0060054038110512,-5.115095579907391
KMT2D,CRAMP1,0.0122006467339904,-4.406266317665139
PRRC2C,CRAMP1,0.0049616266174206,-5.306021644947579
CLASP1,CRAMP1,0.0067545016079269,-4.997546091501875
IRS2,CRAMP1,0.0165640562115248,-4.100520219708535
NACA,CRAMP1,0.0027102911142149,-5.910699227640361
PPIG,CRAMP1,0.0129310217067722,-4.348126071008305
NUMA1,CRAMP1,0.0194908256191569,-3.9378114051922575
LMO7,CARMIL1,0.0050685653053043,-5.284697478682199
AHNAK2,CARMIL1,0.0042422374150148,-5.462664456698378
PLEC,CARMIL1,0.0038255810483551,-5.566044915173807
KMT2D,CARMIL1,0.0332940685349167,-3.402376019935933
NHSL3,CARMIL1,0.0358830139271137,-3.3274912451210974
AHCTF1,CARMIL1,0.0063107026645681,-5.065508251327971
RIF1,CARMIL1,0.0268471634681198,-3.617595107253391
MAP1S,CARMIL1,0.0036988265660048,-5.599739653955882
BAG3,CARMIL1,0.0125797336341329,-4.375668201691331
ABLIM1,CARMIL1,0.0122246928381968,-4.404297369646731
NCL,CARMIL1,0.0070073871059599,-4.960790385513914
PRRC2A,PPP1R3D,0.0342256012674321,-3.3747813398850357
MDC1,PPP1R3D,0.0073666988591031,-4.910785589122093
TJP1,PPP1R3D,0.0068728666043097,-4.9801739956866715
EIF4B,PPP1R3D,0.0182192734901832,-4.005275262249212
MAP7,PPP1R3D,0.0065688112747428,-5.025422395162875
MED1,PPP1R3D,0.0462834248020213,-3.0729713776223733
EIF4B,PPP1R3D,0.0120700461389221,-4.4170284212683955
PHIP,PPP1R3D,0.0251314926265125,-3.683633532990262
PLEC,CD2AP,0.005625716786722,-5.180406910259429
NHSL3,CD2AP,0.0020588395381664,-6.185612785898347
RIF1,CD2AP,0.0131397438547005,-4.33211375966967
NCL,CD2AP,0.0422323771499619,-3.1645681210697
PCBP2,CD2AP,0.0057148093170375,-5.1646943476397675
TP53BP1,CD2AP,0.006385235755209,-5.053766866888914
USP24,CD2AP,0.017483065336167,-4.0465225616480005
PHIP,CD2AP,0.0206120418956086,-3.8818798159348464
MED1,CD2AP,0.0089658159583504,-4.714336160076739
PHACTR4,CD2AP,0.0125654616700177,-4.376803366121365
TCOF1,CDC37,0.010442128029067,-4.561906883097193
AHNAK2,CDC37,0.0043854971374804,-5.429452287296709
PRRC2A,CDC37,0.0020253575906587,-6.202009006033852
KMT2D,CDC37,0.0155919872219922,-4.160998136300545
NUMA1,CDC37,0.0013120435830302,-6.636169370238953
NCL,CDC37,0.0408397347801156,-3.198099779827337
ARPP19,CDC37,0.0396794506659852,-3.226921840764491
NES,CDC37,0.0035930644175621,-5.628749842382999
TCOF1,CCDC9B,0.0042890688977323,-5.451685609754476
BAG3,CCDC9B,0.0018600947189019,-6.287127868412811
PPIG,CCDC9B,0.0140920543324492,-4.262144162957839
ABLIM1,CCDC9B,0.0011087317835916,-6.804538454156085
EIF4B,CCDC9B,0.0027526918393327,-5.895175995399136
AHNAK2,CCDC9B,0.024414739298455,-3.712568259450774
MDC1,CCDC9B,0.0027024246960563,-5.9136058733881445
KMT2D,CCDC9B,0.0082345940670484,-4.799411210186399
USP24,CCDC9B,0.0137366785554886,-4.287685756819046
LMO7,DIP2C,0.0015402892004827,-6.475785087666174
SRRM2,DIP2C,0.00042111922895,-7.772594560219851
GPATCH8,DIP2C,0.0064131409639116,-5.049406118094631
CHD4,DIP2C,0.0006809206139116,-7.292064831426934
HUWE1,DIP2C,0.0001604132607401,-8.737757193005812
SRGAP1,DIP2C,0.0022276859892934,-6.106791905228032
NCOR2,DIP2C,0.0013238543091268,-6.627207865945859
CDC42BPA,DIP2C,0.0075730726187182,-4.88315639973517
KMT2D,DIP2C,0.0033718091651124,-5.692305834420184
TJP1,DIP2C,0.0070456010418442,-4.955351822601427
MDC1,INPP5F,0.0020251088816777,-6.202131811139393
KMT2D,INPP5F,0.0036778899360836,-5.605416078184255
CLASP1,INPP5F,0.0018750749475833,-6.2791066483141975
PCBP1,INPP5F,0.0047312859337724,-5.3535582458224376
FHOD1,INPP5F,0.0012724858895108,-6.666782898394162
NUMA1,INPP5F,0.0359762629118362,-3.324895921561887
NES,INPP5F,0.0017289218081366,-6.360257297053406
NHSL3,INPP5F,0.0128118850620845,-4.3573820183896945
NUP214,INPP5F,0.0048491945318685,-5.328942663728277
PHRF1,INPP5F,0.0542241597538445,-2.9146287179384585
PPIG,MACO1,0.0415068029155291,-3.18189793950443
SVIL,MACO1,0.0349791569240095,-3.3530029113399493
CLASP1,MACO1,0.0142726046246861,-4.24941333964398
MAP1B,MACO1,0.0184362017386627,-3.9934390615355193
PRAG1,MACO1,0.006474818951406,-5.039834632960275
KMT2D,MACO1,0.0132339356320288,-4.3249708672374965
IRS2,MACO1,0.0298321186215437,-3.5121696597946808
SRRM2,MACO1,0.0063121982409255,-5.065271288941021
SYNPO2L,NCAPH,0.0100427580195168,-4.6009034993034295
IRS2,NCAPH,0.0039888128201401,-5.524261631165825
BRD8,NCAPH,0.0083223065464988,-4.7888158334234285
NCL,NCAPH,0.0674591933741305,-2.696232406518689
RIF1,NCAPH,0.0158543178632268,-4.144313395365687
ARPP19,NCAPH,0.019119002245649,-3.9570725565254725
TRIM28,NCAPH,0.0195658664815522,-3.9339687369734446
ASXL2,NCAPH,0.0086175370737127,-4.753955957440042
PLEKHA5,NCAPH,0.0033990936270928,-5.68424646316568
MDC1,ZNF609,0.0152290454361138,-4.184550790591274
KMT2D,ZNF609,0.0057210977648094,-5.163594575079407
NES,ZNF609,0.0352647314961175,-3.344871922242445
RIF1,ZNF609,0.0029954952558965,-5.810645700184997
CAVIN4,ZNF609,0.0016143235919159,-6.4288392385757325
CMYA5,ZNF609,0.0434355173632594,-3.1364778001345743
MAP1S,ZNF609,0.0453693151196974,-3.0929192808643853
TP53BP1,ZNF609,0.0087239318414387,-4.74168524343821
PHIP,ZNF609,0.0291350107751602,-3.5358147085515683
MED1,ZNF609,0.0298004810208967,-3.513230743960224
PHACTR4,ZNF609,0.0182562951718733,-4.003245317507516
SRRM2,CDC6,0.0029332115412145,-5.831657367068578
AHNAK2,CDC6,0.0188190512968997,-3.972885555399443
PLEC,CDC6,0.0008214362329254,-7.10445624623207
KMT2D,CDC6,0.0381021113736499,-3.2674855817536956
CLASP1,CDC6,0.0026118214826564,-5.947707414981531
IRS2,CDC6,0.002810619372035,-5.874350402830456
NCOR2,CDC6,0.0019961406165133,-6.21653965441933
TJP1,CDC6,0.01699313230696,-4.074945998492139
FLNC,CDC6,0.0023722985101534,-6.043895958313941
NUMA1,PCIF1,0.0160140230004286,-4.134290503062675
NES,PCIF1,0.0196375309074268,-3.9303127015033903
TJP1,PCIF1,0.0361420908323311,-3.3202971418022202
MAP1S,PCIF1,0.0355478269367123,-3.336876251557269
MED1,PCIF1,0.056124451887344,-2.880183698894461
PHIP,PCIF1,0.0316371173817478,-3.4534242470047194
NCL,PCIF1,0.0066236852438774,-5.0171033805587575
SORBS3,PCIF1,0.0082313433459459,-4.799806052103163
AHNAK2,KLHDC4,0.0087382115677255,-4.740049736371837
MDC1,KLHDC4,0.0023832426866764,-6.039293245229975
EIF4B,KLHDC4,0.0083953757269923,-4.780074233409807
CLASP1,KLHDC4,0.0103588126292143,-4.569917659798852
KMT2D,KLHDC4,0.0378567749103983,-3.2739453214464307
NCL,KLHDC4,0.0131180378035357,-4.333767064308396
IRS2,KLHDC4,0.000276291438188,-8.194054313891062
MAP1S,KLHDC4,0.0041147224210716,-5.493183902517969
BRD8,KLHDC4,0.0123805589830222,-4.391627860643058
ATXN2L,KLHDC4,0.0034080232035005,-5.681622861499367
USP24,JPH2,0.0230700271743086,-3.7692210288904238
TRA2A,JPH2,0.0030787965136807,-5.783216500667784
MYH3,JPH2,0.0288081823231858,-3.547095823747447
H1,JPH2,0.0056399741919822,-5.17787578937232
CAST,HNRNPD,0.0017529070387,-6.34647970428374
USP24,HNRNPD,0.0012354510642989,-6.696319141333868
BAG3,HNRNPD,0.0134576357668893,-4.308208619013133
NCL,HNRNPD,0.0066546850883844,-5.012434147806222
PCBP2,HNRNPD,0.0268552549776598,-3.6172937610632045
MICAL3,HNRNPD,0.0034322618686054,-5.674535798226073
ANKRD17,HNRNPD,0.0362613964457767,-3.31700156237889
SON,HNRNPD,0.0041457746585294,-5.485665617982213
KMT2D,XPO4,0.0082340918100477,-4.79947220558149
CLASP1,XPO4,0.0013787107494069,-6.586606456047012
IRS2,XPO4,0.0166779497335606,-4.093667807258773
SRRM2,XPO4,0.0052553982469132,-5.248499493145418
AHCTF1,XPO4,0.0048435881178196,-5.33009948625835
CDC42BPA,XPO4,0.0058996666369453,-5.132859431879434
PPIG,XPO4,0.0594983443886906,-2.8218067922178447
MAP1S,XPO4,0.0185135867243485,-3.9892503989180943
EIF4B,ELF4,0.0012772077212785,-6.66307905166862
BRD8,ELF4,0.0014029902318794,-6.569149440195815
CAST,ELF4,0.0030221213303875,-5.801796266901306
PPIG,ELF4,0.0003288359542179,-8.019951550949372
MAP1S,ELF4,0.0054731826076995,-5.207895002184288
NCL,ELF4,0.00164728800749,-6.408624975138609
ARPP19,ELF4,0.0004069347484046,-7.806857708705059
CALD1,ELF4,0.0073974583157494,-4.90661880861631
NELFA,ELF4,0.0111080086810979,-4.500088928020253
SERBP1,ELF4,0.0030484685104191,-5.793115942202605
AHNAK2,RFX1,0.004684011495155,-5.363600379117526
KMT2D,RFX1,0.0053765962414602,-5.225699773901417
IRS2,RFX1,0.0332277410125314,-3.4043701792895877
PHRF1,RFX1,0.0186367313202054,-3.982620843459846
NES,RFX1,0.0042073885178049,-5.470913128315723
RIF1,RFX1,0.0048040539258848,-5.3382951496224065
RASAL2,RFX1,0.0135839667560628,-4.298865096702448
TRIM28,RFX1,0.0143343458692709,-4.24509681240956
GPATCH8,APEH,0.0036445529071702,-5.614521580257337
MYH3,APEH,0.0038329062767714,-5.564131944546793
ABLIM1,APEH,0.0029722921799215,-5.818421846083485
PRRC2C,APEH,0.0021098318565612,-6.16114702350304
KMT2D,APEH,0.0021488944890685,-6.1428017602150895
PPIG,APEH,0.0582685969041383,-2.8426919773321258
EIF4B,APEH,0.0016955213639642,-6.379764996086222
MAP1S,APEH,0.0056741194412069,-5.171839892198974
USP24,APEH,0.0222358866242746,-3.806047780650333
NCL,APEH,0.011902096146555,-4.431040747607346
SRRM2,APEH,0.0038789794666799,-5.55218318399542
BRD8,APEH,0.0059182449406119,-5.129715336774463
TCOF1,WDTC1,0.0042536110328731,-5.459987002004446
LMO7,WDTC1,0.0053826140797089,-5.224581134392271
HUWE1,WDTC1,0.0045952396958274,-5.38273436004591
MAP1S,WDTC1,0.0058866365060413,-5.135070496036601
PPIG,WDTC1,0.0046682593672888,-5.366969003271736
ARPP19,WDTC1,0.0019493237315354,-6.240272770897835
BAG3,WDTC1,0.0045616234110022,-5.390076707628094
PCBP2,WDTC1,0.0083413257421093,-4.786533113360974
BRD8,WDTC1,0.0040635149827432,-5.5057069206255544
GPATCH8,WDTC1,0.011208559108746,-4.49107758639988
MYOZ2,CIR1,-0.0031609005058989,
MAP1S,CIR1,-0.0009903731940157,
HUWE1,CIR1,-0.0018388823503985,
CKMT2,CIR1,0.0063245558858514,-5.063315462509457
ABLIM1,CIR1,-0.0039653990187715,
EIF4B,CIR1,-0.0008886290359852,
MAST4,CIR1,0.0076119923676615,-4.878030332220637
ABLIM1,SSH1,0.0026107584083879,-5.948114521930726
MAP1S,SSH1,0.0086515969414184,-4.7500113575730465
BAG3,SSH1,0.001258257600612,-6.678027371704551
SCAF11,SSH1,0.0157818360066989,-4.148895620098168
SFSWAP,SSH1,0.008412916229176,-4.77798710777006
PLEKHO2,SSH1,0.0214439538238007,-3.8423125463580607
CEP170B,SSH1,0.0058711055780075,-5.137712319093376
TP53BP2,SSH1,0.0010874507180788,-6.823919112737418
PRAG1,SSH1,0.0016964063887549,-6.379243154304613
FLNC,SSH1,0.0020156255359281,-6.206825692093362
AHNAK2,UNK,0.0054009162375895,-5.221186666177165
MDC1,UNK,0.0099318375027502,-4.612009772449701
IRS2,UNK,0.0207896195335715,-3.873301477733182
PCBP1,UNK,0.0043277501322553,-5.442707471947607
ATXN2L,UNK,0.0049943947322653,-5.299439048945532
CMYA5,UNK,0.0117482439470266,-4.444051500877815
RIF1,UNK,0.0205995117229625,-3.8824879062363276
TRIM28,UNK,0.0088391483566372,-4.72856474672048
PLEKHA5,UNK,0.008658665500731,-4.749194667505047
