Feature,TargetFeature,SHAPValue,LogSHAPValue
ADNP,TBC1D2B,0.0053724656053513,-5.226468331450176
KMT2D,TBC1D2B,0.0345560111531055,-3.3651737597310225
MDC1,TBC1D2B,0.0076678429560219,-4.870719934443795
SRRM2,TBC1D2B,0.0060317187673309,-5.1107232728164895
NCOR2,TBC1D2B,0.0074200958249213,-4.903563307476359
IRS2,TBC1D2B,0.0191053937002388,-3.957784591112202
PLEKHA6,TBC1D2B,0.019671748524945,-3.9285717575504724
ATXN2,DNM1,0.0039070956920539,-5.544960970745894
CAMK2B,DNM1,0.0014866560628791,-6.511225934236244
DAXX,DNM1,0.0009642481802657,-6.944161848079481
TTN,LSP1,0.0005747349972622,-7.461601497728747
OBSCN,LSP1,0.0021078212681235,-6.162100439315372
MYPN,F2R,0.000432101081219,-7.746851012786981
SYNPO2L,F2R,0.0039481394931696,-5.534510825418671
OPTN,F2R,0.0047149395583882,-5.3570191819845645
WASHC2A,F2R,0.0028591615088412,-5.857226875862514
LSP1,F2R,0.0026667780114486,-5.926884272548872
C15orf39,F2R,0.0029353114636128,-5.830941710851095
CAMK2B,SIK1,0.0003994878414236,-7.825327227705189
MYOM1,SIK1,0.003087154451056,-5.7805055019777205
LMO7,F11R,0.014304955678999,-4.247149250772245
SIPA1L1,F11R,0.0054975935726238,-5.203444814739093
KMT2A,F11R,0.0022087864472615,-6.1153120331596655
ATXN2,F11R,0.0047833201521624,-5.342620381093905
TCOF1,F11R,0.0119004089017563,-4.43118251796287
MKI67,F11R,0.0050131408979014,-5.295692634592379
GPATCH8,F11R,0.0067524860208536,-4.997844542517551
MDC1,F11R,0.0081629371881164,-4.808151225248341
KMT2D,F11R,0.0078254133990238,-4.850378713405232
ANK2,BASP1,0.001963817201641,-6.232865147902441
CBX6,BASP1,0.0013095269205336,-6.638089336355653
AHNAK2,DNAJC5,0.0285614423328223,-3.5556976409364087
CTNND1,DNAJC5,0.0101304720512357,-4.592207362475009
SRRM2,DNAJC5,0.0055559009667716,-5.192894678804047
ATXN2,DNAJC5,0.0029050099194859,-5.841318474058998
HUWE1,DNAJC5,0.0153958184558606,-4.173659335273404
EIF4ENIF1,DNAJC5,0.0002300648124849,-8.377149495324776
NCOR2,DNAJC5,0.0507351418080931,-2.981136476180727
PLEC,DNAJC5,0.0118418489672294,-4.436115498945661
WASHC2A,CCNYL1,0.0095740271888549,-4.648701348152169
ABLIM1,CCNYL1,0.0093014320374319,-4.677586908157459
BAG3,CCNYL1,0.0022997367528323,-6.074960617887844
EIF4B,CCNYL1,0.0118546476419636,-4.4350352822208166
HUWE1,CCNYL1,0.0039366716729327,-5.537419665739998
BRD8,CCNYL1,0.007497154537733,-4.8932317253972855
EPN1,CCNYL1,0.0090422165190147,-4.705850944475753
TBC1D15,CCNYL1,0.0055442296684974,-5.194997591455944
TRA2B,CCNYL1,0.0102040559813721,-4.584969992499266
TCOF1,CCNYL1,0.0052264849869029,-5.254016313491017
NCL,CCNYL1,0.0061272521414364,-5.095008893574116
BAZ2A,OSBPL8,0.007544354931677,-4.886955686550263
MKI67,OSBPL8,0.0064122656088496,-5.049542621379481
SPEN,OSBPL8,0.010732386861631,-4.534489299581407
PRRC2A,OSBPL8,0.0068958590156283,-4.97683419019918
MYCBP2,OSBPL8,0.008092979562446,-4.816758313808966
MDC1,OSBPL8,0.0056935251716245,-5.16842568460729
PLEKHA6,OSBPL8,0.0049719095872533,-5.303951289880889
EML4,OSBPL8,0.0062378547065188,-5.077118952744793
BAG3,OSBPL8,0.0090437146384554,-4.705685277645432
KMT2D,OSBPL8,0.0327304216923397,-3.4194503065819966
ABLIM1,OSBPL8,0.0409762293730021,-3.1947631518004433
LMO7,RB1CC1,0.0085274956886406,-4.764459549254644
ATXN2,RB1CC1,0.0061510900130681,-5.091125974971239
AHNAK2,RB1CC1,0.0163455122590615,-4.1138018988833895
MDC1,RB1CC1,0.0036479176347086,-5.613598785229823
KMT2D,RB1CC1,0.0628761826185593,-2.766587841696429
CLASP1,RB1CC1,0.0218467039912281,-3.8237052159024856
PCBP1,RB1CC1,0.002242805748262,-6.100027630733379
SRRM2,RB1CC1,0.0068695364091718,-4.980658655494687
NELFE,RB1CC1,0.0129714314559488,-4.34500592005532
RANBP3,CAPN1,0.0057831791414204,-5.152801723038668
KMT2A,CAPN1,0.002597837815051,-5.953075789529556
NCOR1,CAPN1,0.0022460398054692,-6.098586699996041
WASHC2A,CAPN1,0.008515666090231,-4.765847742415374
CHD4,CAPN1,0.0020748483346334,-6.177867219713747
MKI67,CAPN1,0.0019134186898471,-6.258863746895487
APC,CAPN1,0.0009048368815411,-7.007755871900829
HUWE1,LSM12,-0.0143611324194532,
NCOR1,LSM12,0.0017478650468463,-6.349360209050539
BAZ2A,LSM12,-0.001924098353791,
SIPA1L1,LSM12,-0.004497633273354,
AHNAK2,LSM12,-0.0168954158447006,
PLEKHA6,LSM12,-0.0003206106077991,
BCLAF1,LSM12,-0.0020719866171086,
MDC1,LSM12,-0.0186844993186298,
NEB,RPS6KA4,0.0028786639942237,-5.8504289833595
MKI67,RPS6KA4,0.0009128025396648,-6.998990977140699
ABLIM1,RPS6KA4,0.0060323617708958,-5.110616674793794
MAP1S,RPS6KA4,0.0339791267625752,-3.382008861639042
BRD8,RPS6KA4,0.0336480681258988,-3.391799635359708
CALD1,RPS6KA4,0.0016971713479914,-6.37879232670684
BAG3,RPS6KA4,0.0113161813914166,-4.481521596030374
TTN,AGPS,0.0011881177216965,-6.735384970613884
ANK2,AGPS,0.0011678693613724,-6.75257424897164
OBSCN,AGPS,0.0015984924896378,-6.4386942878565225
XIRP1,AGPS,0.0081734968219337,-4.806858454098719
WASHC2A,AGPS,0.0095871081543498,-4.647335983595973
CDK11A,AGPS,0.0085501480205293,-4.761806683840717
RALGAPA1,AGPS,0.0009773741184671,-6.930641053459278
MAP1S,UBR4,0.0050178347652903,-5.29475675997976
EIF4B,UBR4,0.0324609889430516,-3.4277162508455663
EPN1,UBR4,0.0045727702455117,-5.387636077092158
NCL,UBR4,0.0024149570334019,-6.026073783587881
SON,UBR4,0.0290229169622815,-3.5396695209922826
SCAF11,UBR4,0.0280059391131397,-3.575338680115769
PRAG1,UBR4,0.0119334741424765,-4.428407874664338
MINK1,UBR4,0.0022287317691285,-6.106322568684204
MKI67,POPDC1,0.0362963425766727,-3.3160382982510668
MTCL1,POPDC1,0.0010101571103783,-6.897649405396367
NCOR1,POPDC1,0.0030739501722758,-5.784791843406411
FAM171A1,POPDC1,0.0020081633903976,-6.21053471074307
KMT2D,PBRM1,0.0284292144147554,-3.5603379859642708
MDC1,PBRM1,0.002826060320501,-5.868871650113558
PLEC,PBRM1,0.0103471798562578,-4.5710412740557915
EML4,PBRM1,0.0031382793526138,-5.76408060613076
SRRM2,PBRM1,0.0630094955484782,-2.7644698409564556
NUMA1,PBRM1,0.0527517339750214,-2.9421586356018326
ABLIM1,PBRM1,0.00254833066287,-5.972316776195211
NIPBL,PBRM1,0.0062524962700212,-5.074774491770663
HUWE1,COG5,0.0021295813545696,-6.151829865729148
LMO7,COG5,0.002054340090834,-6.187800606286941
BCLAF1,COG5,0.0019122244883519,-6.25948806101908
MYCBP2,COG5,0.0033872064324966,-5.6877497585253085
CDK12,COG5,0.0055098945129125,-5.201209800662554
BAZ2A,COG5,0.0009314690560654,-6.978747587942579
TCOF1,COG5,0.0322231931974804,-3.435068800076939
DENND4A,COG5,0.0007877146510198,-7.146374651682126
G3BP1,COG5,0.0014852523094282,-6.512170615820897
PRRC2A,COG5,0.009366539848962,-4.670611530658929
CA2,CXXC1,0.0012027060508609,-6.72318121859617
SYNPO2L,CXXC1,0.0012849417253288,-6.65704191160197
LMO7,CXXC1,0.0162018845502474,-4.122627713247454
KMT2A,CXXC1,0.0084028549712323,-4.779183753350497
BCLAF1,CXXC1,0.0007783507314998,-7.158333323674545
MYCBP2,CXXC1,0.0185146236196756,-3.9891943932230993
CDK12,CXXC1,0.0027421239399568,-5.899022498295769
BAZ2A,CXXC1,0.0016930952361031,-6.381196924546703
HUWE1,CXXC1,0.0010667469832745,-6.843141463859386
SIPA1L1,CXXC1,0.0014531502538402,-6.534021490352761
PLEKHA6,CXXC1,0.0006515110169537,-7.336216251406202
ANK2,GLE1,0.0022462521478332,-6.098492163680786
TRIM3,GLE1,0.0031223985668574,-5.7691538010854835
PLEC,ZNF185,-0.0035183678941645,
HUWE1,ZNF185,-0.0043914060185989,
SRRM2,ZNF185,-0.0206705551144467,
KMT2D,ZNF185,-0.0313042173125843,
NHSL3,ZNF185,-0.0353808617975425,
MYCBP2,ZNF185,-0.00598778791949,
FLNC,ZNF185,-0.0056809233577105,
EIF4G1,ZNF185,-0.0123184440683424,
TNS1,ZNF185,-0.0056066517018604,
TBC1D15,ACVRL1,0.0008691515553738,-7.0479930458639535
ARID4B,ACVRL1,0.0011625907454578,-6.757104362940473
AIFM1,ACVRL1,0.0057083684458434,-5.165822032424222
MLLT10,ACVRL1,0.0011367710250906,-6.77956346963904
ANXA2P2,ACVRL1,0.0016860465582057,-6.385368805189621
PCM1,ACVRL1,0.0073464909497709,-4.913532501559343
TTN,PPP1R13B,0.0048496132895336,-5.328856311328463
HUWE1,PPP1R13B,0.0038940976911763,-5.548293284730922
LMO7,PPP1R13B,0.0031481739055084,-5.760932706779893
SRRM2,PPP1R13B,0.0050493808316036,-5.288489650815043
CTNND1,PPP1R13B,0.0058319379409457,-5.144405925459678
AHNAK2,PPP1R13B,0.0165615599539628,-4.100670934343049
SPEN,PPP1R13B,0.0081538176346672,-4.809269039972878
ADAR,PPP1R13B,0.0061874987416351,-5.085224354459454
LSM14A,PPP1R13B,0.0024325758782473,-6.018804550866552
NACA,PPP1R13B,0.0013722959069652,-6.591270097302477
TTN,MLLT3,0.0060149026451281,-5.11351511503509
HUWE1,MLLT3,0.0146921592678293,-4.220441310637701
NEB,MLLT3,0.00587293369441,-5.137400992406729
LMO7,MLLT3,0.0249244729856737,-3.6919051073628397
CMYA5,MLLT3,0.0040819512569239,-5.501180155644734
BAZ2A,MLLT3,0.0066081724326284,-5.019448148577827
BCLAF1,MLLT3,0.0036382144022603,-5.616262266521516
NCOR1,MLLT3,0.000697003398168,-7.268720271795262
MKI67,MLLT3,0.0107839485118698,-4.529696499316369
CDK12,MLLT3,0.0004100837384243,-7.799149179060814
TCOF1,MLLT3,0.0114653317529495,-4.468427426941806
TTN,SH3RF3,0.0004669764622125,-7.669231703680167
OPTN,SH3RF3,0.0050745590160235,-5.2835156512241195
CRYBG3,SH3RF3,0.0009735276181839,-6.934584363565842
TRPT1,SH3RF3,0.0006566203464219,-7.32840456583211
EPS15L1,SH3RF3,0.0058539468927507,-5.140639162712818
KMT2A,DENND2B,0.0017653431220275,-6.339410204075758
XIRP1,DENND2B,0.0116655663493655,-4.451113823520104
AHNAK2,DENND2B,0.0220186849725756,-3.81586386915411
MKI67,DENND2B,0.0070351499791391,-4.956836269646713
RALBP1,DENND2B,0.0077673524588785,-4.85782591155034
SPEN,DENND2B,0.0049884830831398,-5.300623406788198
CKM,DENND2B,0.0039392559986338,-5.53676340633752
BAG3,DENND2B,0.0039820018422618,-5.525970610692877
MAP1S,DENND2B,0.0022398908592813,-6.101328137837353
CBX6,NUP214,0.0006799065742119,-7.293555160097964
TTN,NUP214,0.0024438215095204,-6.014192272450892
MKI67,NUP214,0.0037513990036442,-5.585626440933793
RALBP1,NUP214,0.0045382971001775,-5.395203425358635
BRD8,NUP214,0.028478879922933,-3.5585925217604504
ABLIM1,NUP214,0.0040336949221972,-5.5130724689343475
PPIG,NUP214,0.0026473457805155,-5.934197733171014
CKM,NUP214,0.0003898753790239,-7.849683410869033
EIF4B,NUP214,0.0198510123990734,-3.919500270677308
AHNAK2,CAMSAP1,0.0153660382000951,-4.175595516525525
KMT2D,CAMSAP1,0.0280182065874692,-3.5749007448515306
PLEC,CAMSAP1,0.0216731855846241,-3.831679469871358
GPATCH8,CAMSAP1,0.0122156795270084,-4.40503494528284
IRS2,CAMSAP1,0.0291439532470311,-3.5355078234827917
NUMA1,CAMSAP1,0.0114436469471559,-4.470320554745875
ATXN2L,CAMSAP1,0.0099206591091059,-4.613135917442366
NHSL3,CAMSAP1,0.0060929740552693,-5.100618965845755
FARP1,CAMSAP1,0.0105366603982167,-4.552894636340642
PHLDB1,CAMSAP1,0.0188563367177267,-3.9709062561824027
XIRP2,TFE3,0.0105856761909625,-4.548253494436385
LRRFIP2,TFE3,0.0074762624912882,-4.896022278810956
AHNAK2,TFE3,0.0186413046692919,-3.9823754791863237
CKMT2,TFE3,0.0031301616744371,-5.766670622589262
PRRC2A,TFE3,0.020701293968084,-3.877559070129057
KMT2D,TFE3,0.0097322158241668,-4.632313677553083
PCBP1,TFE3,0.0089991206966141,-4.710628406795121
PLEKHA6,TFE3,0.007609090117498,-4.878411678317605
IRS2,TFE3,0.047365235743921,-3.0498667424914525
MKI67,GSS,0.0012249150972407,-6.704883745762322
LMO7,GSS,0.0031793436500639,-5.751080502844304
BCLAF1,GSS,0.0020288864774868,-6.2002681696855815
CEP170,GSS,0.0017898371927988,-6.325630617009703
SPEN,GSS,0.0022715825374359,-6.087278537331669
MAP1S,GSS,0.0034735176706285,-5.662587460575385
FKBP15,GSS,0.0068429650336625,-4.984534156821339
BAG3,GSS,0.0048530722217127,-5.328143326800288
KMT2D,GSS,0.0340626408554807,-3.3795540713604515
ABLIM1,GSS,0.0210821681752043,-3.8593277059869386
BOD1L1,CAVIN4,0.0500784301028211,-2.994164900468765
DDX54,CAVIN4,0.0076327319013008,-4.875309450416768
SEPTIN2,CAVIN4,0.003438012437352,-5.672861754415457
CDK13,CAVIN4,0.022225612196781,-3.8065099525495683
RIF1,CAVIN4,0.0057703831131283,-5.1550168032437576
TTN,RPL18A,0.0007541326889724,-7.1899422253694985
TTN,RPL18A,0.0023674057381724,-6.045960548618576
PPIG,RPL18A,0.069337040634172,-2.668776018693262
HK1,RPL18A,0.0064098877664078,-5.049913517343594
BAZ2A,RPL18A,0.0067061987752183,-5.004722989978904
EVL,RPL18A,0.0018828578936431,-6.274964500214937
BRD8,RPL18A,0.0037272281731543,-5.592090438691613
DENND4A,RPL18A,0.0037035524996856,-5.598462784916629
PCBP2,RPL18A,0.011692329268041,-4.4488222703061195
HUWE1,BMP2K,0.0024721783026569,-6.002655613081344
PPIG,BMP2K,0.0146836088675875,-4.22102345034168
EIF4B,BMP2K,0.0011230670881723,-6.791691864874583
WASHC2A,BMP2K,0.0038824011051202,-5.5513014752245855
ABLIM1,BMP2K,0.0038577909365624,-5.5576605555567475
BRD8,BMP2K,0.0330844546166381,-3.408691755962941
NCL,BMP2K,0.0425436696366736,-3.1572242097270795
MAP1S,BMP2K,0.0033045265119306,-5.712462080108011
USP24,BMP2K,0.0309086291916121,-3.4767198722003045
TBC1D15,BMP2K,0.0032913217175288,-5.716466057029201
ODF2,BMP2K,0.0057992938000669,-5.1500191274521
TTN,ARPC5,0.0005360116344057,-7.53135469114826
FBXO42,ARPC5,0.0004727258937872,-7.656994843185996
XIRP2,ARPC5,0.0012519137613793,-6.6830818893640735
NEB,ARPC5,0.0007500765479721,-7.19533529267929
CLK3,ARPC5,0.0025895291082191,-5.956279231298821
TTN,ARPC5,0.0069199446509916,-4.973347507796165
MKI67,ARPC5,0.001050605638003,-6.858388482998694
RALBP1,ARPC5,0.0035764335374526,-5.633389193713738
SASH1,ARPC5,0.0008159369642752,-7.111173455646821
MAP1S,ARPC5,0.0459601401779235,-3.079980776007898
KMT2A,ARPC5,0.0067135852625936,-5.003622154361815
KMT2A,SRSF8,0.0089851602061445,-4.712180928505519
SPEG,SRSF8,0.0022023821442602,-6.118215711569668
XIRP1,SRSF8,0.0003444124482766,-7.973670641242188
PEAR1,SRSF8,0.0059546899717187,-5.123576139374186
