Feature,TargetFeature,SHAPValue,LogSHAPValue
KMT2A,NAP1L4,0.0021069947015757,-6.162492658840181
EIF4G1,CASQ2,0.0053536166148198,-5.229982943691117
SRRM2,CASQ2,0.0021403231874,-6.146798439201541
LMO7,CASQ2,0.0115366864823975,-4.462223192373943
APC,CASQ2,0.003408756136434,-5.681407823605436
PEBP1,CASQ2,0.0099797904668125,-4.607193184188538
HSP90AB3P,YEATS2,0.0008071397961677,-7.122013675244894
ACTC1,YEATS2,0.0035276260259237,-5.647130148178479
SYNPO2L,YEATS2,0.0046192065287167,-5.377532335669717
CLIP1,YEATS2,0.0014510146602954,-6.535492201550562
SP3,YEATS2,0.0006242627559862,-7.378939194914326
MYO18B,YEATS2,0.0004321160406576,-7.746816393156744
RALBP1,YEATS2,0.0079155882862634,-4.838921262919895
PDLIM5,YEATS2,0.0027121712770235,-5.910005755653543
BRD8,YEATS2,0.0198725959249982,-3.91841358550648
LMO7,SNX17,0.0222385559753617,-3.8059277408731362
NCOR1,SNX17,0.0032981944821133,-5.7143800868704275
BAZ2A,SNX17,0.0187929543120957,-3.9742732500235056
BCLAF1,SNX17,0.0078495707282783,-4.847296432978818
CDK12,SNX17,0.005102629564397,-5.277999271266152
HUWE1,SNX17,0.0325068639604704,-3.426304013162064
TCOF1,SNX17,0.0185372036720401,-3.98797555697073
SAFB2,SNX17,0.004474052075715,-5.409460776349619
FKBP15,SNX17,0.0112187507926184,-4.490168722642365
MPHOSPH8,SYTL3,0.0003294029503002,-8.018228783672502
ARAP1,SYTL3,0.0036362320895725,-5.616807273688478
BAZ2A,SYTL3,0.0007917331216307,-7.141286190574205
FXR1,SYTL3,0.0012315116117365,-6.699512911510659
KMT2A,SYTL3,0.0097812046975151,-4.6272926228163875
ZSWIM8,ARHGAP28,0.0004224352007599,-7.769474493912063
RBL2,ARHGAP28,0.0009323345482867,-6.97781885029931
SH3PXD2A,ODAD4,0.0005862098744563,-7.441832684970433
RPRD2,ODAD4,0.0007511930383784,-7.1938478974475615
OPTN,PLEKHH1,0.0042644287708716,-5.4574470411534675
HSP90AB3P,PLEKHH1,0.0033721822135653,-5.692195203064854
RBL2,PLEKHH1,0.0010695694857538,-6.840499061235509
TJP2,PLEKHH1,0.0005260006627148,-7.550208085313289
DDX23,MYPN,0.0060979701904111,-5.0997993188486355
TNS2,MYPN,0.0038347506232684,-5.563650872804378
LSP1,MYPN,0.0003696468377881,-7.902962500608604
RBBP6,MYPN,0.0044882819666129,-5.406285285949856
GZF1,MYPN,0.0044071139329409,-5.424535240735587
ERG,MYPN,0.0028377798238419,-5.86473328470494
LAD1,MYPN,0.0016554038597831,-6.4037102758840065
TMOD4,CCT8,0.0021816769499749,-6.127661454789225
DOCK4,CCT8,0.0064539586168688,-5.043061597385815
HSP90AB3P,PARP14,0.0034638798669195,-5.66536596933382
TNS2,PARP14,0.0013225470467114,-6.62819582079167
ANK2,PARP14,0.0004270045449504,-7.758715900880352
IQSEC2,PARP14,0.0021616444218518,-6.136886040519923
XIRP1,PARP14,0.0237489908261745,-3.740215240933772
NEB,PARP14,0.0009787770632146,-6.929206660247566
SSBP3,PARP14,0.001287028061006,-6.655419547182373
TTN,ARID4A,0.0015685875999626,-6.457579682379137
HSP90AB3P,ARID4A,0.0018953086959349,-6.26837355348505
NSUN2,ARID4A,0.0048836629125777,-5.321859743834315
BCL11B,VAV2,0.0011415878739903,-6.775335113800685
HUWE1,VAV2,0.0018675921963074,-6.283105273336599
RBL2,VAV2,0.0030071627075377,-5.806758266849426
LMO7,SCAF4,0.0167893746018177,-4.08700905684028
NCOR1,SCAF4,0.0041833785751345,-5.476636087357746
BAZ2A,SCAF4,0.0055658872285942,-5.1910988768465
DENND4C,SCAF4,0.0092002499150434,-4.688524630617465
HUWE1,SCAF4,0.0283315295852138,-3.563779974884759
ATXN2,SCAF4,0.0116125579982469,-4.45566818038775
CDK12,SCAF4,0.0044789845125096,-5.40835892956389
TCOF1,SCAF4,0.0039109127095347,-5.543984502676784
SAFB2,SCAF4,0.0043062230837231,-5.447694073736069
AKAP13,SCAF4,0.0057932894663641,-5.151055019815644
HSP90AB3P,FAM120A,0.0021764504841359,-6.130059947455431
RBBP6,FAM120A,0.0053114928592932,-5.237882342131215
FOSL2,FAM120A,0.0018389243712422,-6.298574459141876
NKTR,FAM120A,0.0023473734568593,-6.054458253826056
SAFB2,FAM120A,0.0041482587956679,-5.485066600091461
EPB41L2,FAM120A,0.0007542965165073,-7.189725009294724
RBL2,FAM120A,0.0026870442396067,-5.919313485172186
CAMK2B,FAM120A,0.0009536215640704,-6.955243648580007
TJP2,FAM120A,0.0004906211294018,-7.619838358576071
LMO7,PRKAB2,0.024631301452193,-3.703737228124162
HUWE1,PRKAB2,0.0016085753205335,-6.4324063858142235
DAB2IP,PRKAB2,0.0014304316855198,-6.549779002280438
LRRFIP2,PRKAB2,0.0269568936687914,-3.613516219576684
SLK,PRKAB2,0.0023329419124317,-6.060625184481829
AHNAK2,PRKAB2,0.0087768728418291,-4.735635103134721
GPATCH8,PRKAB2,0.0094018196204286,-4.666852031798379
DENND4A,PRKAB2,0.0016248334344577,-6.422349970326296
PRRC2A,PRKAB2,0.0080452070491803,-4.822678762488567
PEBP1,PNPLA6,0.0004677248066099,-7.667630455062544
NKTR,PNPLA6,0.0113750104206874,-4.4763363980411555
FOSL2,PNPLA6,0.0050647323619109,-5.285453983366473
CKM,PNPLA6,0.0037986294751392,-5.573114941741911
RBBP6,PNPLA6,0.0023579019421282,-6.049983062919008
CLASP2,PNPLA6,0.0020236262859899,-6.202864185914561
TJP2,PNPLA6,0.0014360468063271,-6.545861213952001
LMO7,PNPLA6,0.0340093508760381,-3.3811197664128025
ACIN1,PNPLA6,0.0018075400043849,-6.315788471736495
TRA2A,PNPLA6,0.0019982919076962,-6.215462509479285
NCOR1,PNPLA6,0.0097592629064951,-4.629538403284558
CENPF,BAG3,0.0071132565049594,-4.945795122449859
SPEN,BAG3,0.0025509562643372,-5.971286984486405
FASTKD2,BAG3,0.0151371965864425,-4.190600214139149
PLEC,BAG3,0.0223518359767102,-3.8008468146874494
KMT2D,BAG3,0.0069180913014092,-4.973615370894636
LRRFIP2,BAG3,0.0046393242894394,-5.373186550624646
CLASP1,BAG3,0.0030476114340453,-5.7933971315528945
SRRM2,BAG3,0.0294587376161533,-3.5247647196412895
NCOR2,BAG3,0.015106690704852,-4.192617540261433
LARP1,BAG3,0.0050956592268922,-5.279366233652262
HSP90AB3P,CAPN15,0.0031802896460274,-5.7507830026815006
ANK2,CAPN15,0.0013236481288656,-6.6273636204854265
NEB,CAPN15,0.0005905251236125,-7.434498376894077
TJP2,CAPN15,0.000900304560727,-7.012777451076825
SSBP3,CAPN15,0.0039541081740316,-5.533000196481585
TNS2,CAPN15,0.0018080924345354,-6.315482893022877
EIF4G1,SYNRG,0.0107908802222575,-4.529053925443675
RALBP1,SYNRG,0.0161056214887823,-4.128586907140233
ABLIM1,SYNRG,0.0167570519973405,-4.088936094546314
NKTR,SYNRG,0.0021252223186786,-6.15387886152347
MAP1S,SYNRG,0.0222186372112665,-3.8068238282776843
WASHC2A,SYNRG,0.0180025299765133,-4.0172429767120565
EIF4B,SYNRG,0.0127114437402619,-4.365252609337798
BAG3,SYNRG,0.0053810859262826,-5.224865080142472
PPIG,SYNRG,0.0010028121607077,-6.904947065000872
PCDHGC3,COBL,0.0027470426154117,-5.897230358552237
RBL2,COBL,0.0011793304081221,-6.742808452309652
GORASP2,COBL,0.0010069583528298,-6.900821023767498
LMO7,COBL,0.0341131952322773,-3.378071012582923
GPR39,COBL,0.0005155654731289,-7.57024625359278
DENND4C,COBL,0.000704458176154,-7.258081595096116
HSP90AB3P,DAPK3,0.0007940325930367,-7.138386048395023
TTN,DAPK3,0.0025034364647687,-5.990090905078849
NEB,DAPK3,0.0032314672204849,-5.734818997058741
ERBB2,DAPK3,0.0004513349463888,-7.703300819188411
RALGAPA1,DAPK3,0.0026512893144329,-5.932709223554911
PPP1R12B,DAPK3,0.0021661219515905,-6.1348168293149135
CLIP1,DAPK3,0.0005587608435317,-7.489789005456661
MKI67,DAPK3,0.0116410633001277,-4.453216492042672
NFRKB,DAPK3,0.0011021504035622,-6.8104920952029415
RALBP1,DAPK3,0.020935608153486,-3.8663038303277077
TJP2,NHERF2,0.0006030906088446,-7.4134431091016255
NKTR,NHERF2,0.0030240585360329,-5.801155463698461
EPB41L2,NHERF2,0.0035994992084427,-5.626960551962511
HSP90AB3P,MED14,0.0016728407311393,-6.393232061067315
ZFYVE26,MED14,0.001434523667397,-6.546922423970696
IQSEC2,MED14,0.0024870078144128,-5.9966749720617445
G3BP1,TRAIP,0.0047374576056901,-5.352254657280629
HSP90AB3P,ELF2,0.0033735706115995,-5.691783566857661
TRA2A,ELF2,0.0054286428552554,-5.216066110850577
STRADA,ELF2,0.0009830203071915,-6.92488077964646
FOSL2,ELF2,0.0098891164848499,-4.616320471529165
NKTR,ELF2,0.001016902809559,-6.890993732304444
EPB41L2,ELF2,0.0017583488194515,-6.343380081055905
HYCC1,C6orf47,0.001546105736709,-6.472015937424086
EIF3CL,C6orf47,0.0042585556747741,-5.458825219669351
ZNF691,C6orf47,0.002880295337661,-5.849862442292991
PPFIA1,C6orf47,0.0033948140534343,-5.685506290182994
PEBP1,DCAF6,0.0002872338925795,-8.155213717378578
CLASP2,DCAF6,0.0043283697112579,-5.442564317967565
ACIN1,DCAF6,0.0019413021162835,-6.244396337096259
LMO7,DCAF6,0.0148716215165234,-4.208300478286822
KMT2A,DCAF6,0.0110752142725154,-4.503045615832643
SLK,DCAF6,0.0027644656395501,-5.890907921436942
HUWE1,DCAF6,0.0231798222282952,-3.7644731102847886
BAZ2A,DCAF6,0.0011378351306564,-6.778627830173948
SIPA1L1,DCAF6,0.0031833459753864,-5.749822441839923
HSP90AB3P,FOXC1,0.0033236473913818,-5.706692487224139
HUWE1,FOXC1,0.0052572787527179,-5.248141733494888
FOSL2,FOXC1,0.0028081392747093,-5.875233194793126
MKI67,STYXL2,0.0804968117237882,-2.519537701257629
DSP,STYXL2,0.0005663409805176,-7.476314222077631
NCOR1,STYXL2,0.0025726964028171,-5.962800746108317
LMO7,STYXL2,0.0046073224470889,-5.380108404791917
FAM171A1,STYXL2,0.0024915665040915,-5.994843648208322
KIDINS220,STYXL2,0.0223358087176723,-3.80156411629664
LMO7,AKAP12,0.01296769354154,-4.345294126726519
TJP2,AKAP12,0.0030180354937611,-5.8031491580160735
HUWE1,AKAP12,0.0047652836034681,-5.346398225605526
CDK12,AKAP12,0.0130125699456626,-4.341839469788438
BAZ2A,AKAP12,0.015798100491244,-4.1478655682496335
DENND4C,AKAP12,0.0018381458318265,-6.298997915526627
SAFB2,AKAP12,0.0047195639417882,-5.356038868866814
TACC2,AKAP12,0.0042087019514514,-5.470601003900721
FASTKD2,AKAP12,0.0039767027494438,-5.527302257957832
AHNAK2,AKAP12,0.037643534219469,-3.279594073362831
PEBP1,SPEG,0.0001699658045126,-8.679913291073255
RBL2,SPEG,0.0024401852435214,-6.015681323082781
RALGAPA1,SPEG,0.0023834831811414,-6.039192339714586
EIF4G1,SPEG,0.0038853834728242,-5.5505335940299885
RBBP6,SPEG,0.001748031953027,-6.349264722152136
ARHGAP30,SPEG,0.0044406507205986,-5.416954354583301
WASHC2A,SPEG,0.0252269096037314,-3.679844012783937
PRRC2A,SPEG,0.0012241881563959,-6.7054773841604325
MKI67,SPEG,0.0038788200258669,-5.552224288644535
DAB2,SPEG,0.001638423813758,-6.41402058846031
UBAP2L,DCX,0.0010530935442183,-6.85602321386116
ATG4B,DCX,0.0007684567986365,-7.171126211742724
LMO7,PNISR,0.010547506863779,-4.55186576321662
BAZ2A,PNISR,0.0113801873429724,-4.475881387943851
DENND4C,PNISR,0.0045398702942684,-5.394856836881403
MKI67,PNISR,0.0076904606687867,-4.867774592345067
SPEN,PNISR,0.0090557134052527,-4.704359404968563
TCOF1,PNISR,0.0060864452780246,-5.101691065868159
MYCBP2,PNISR,0.0066360219941482,-5.0152425922911075
CEP192,PNISR,0.0024432469579602,-6.014427403825322
GPATCH8,PNISR,0.0144557917877889,-4.236660128964939
SLK,FRS2,0.0006075879655323,-7.406013594001844
STRADA,FRS2,0.0002516968700899,-8.287285090982163
POM121C,FRS2,0.0005257398241634,-7.550704098464827
TTN,FRS2,0.0020704469653462,-6.179990769725349
LMO7,FRS2,0.0209375742610823,-3.866209922605181
ABLIM1,FRS2,0.0034174055380805,-5.67887363039763
CLASP2,FRS2,0.0038438053061023,-5.561292437933501
MYOT,FRS2,0.0019451744635909,-6.242403607430079
SYNM,FRS2,0.0039086986393698,-5.54455078919034
ABL2,FRS2,0.0083499268338176,-4.785502502574817
CDK12,FRS2,0.0013593455358384,-6.6007519187076715
NCOR1,ST13,0.0071111197080071,-4.946095564020917
SAFB2,ST13,0.0026461400352059,-5.934653291331526
TRIM28,ST13,0.008731323909431,-4.740838270063577
TTN,MBIP,0.0010140889888794,-6.893764617427755
NSUN2,MBIP,0.005155701552514,-5.267652079111544
ZSWIM8,RCOR3,-0.0010178806446687,
CLIP1,RCOR3,-0.0019343681730176,
BUD13,RCOR3,-0.0006153680895745,
TTN,RCOR3,-0.0017678631524267,
NKTR,RCOR3,-0.0021511176456138,
TJP2,RCOR3,-0.000678750040969,
BICD1,RCOR3,-0.0030473617199064,
EIF4G1,POPDC1,0.0008102873426549,-7.118121629186177
NEXN,POPDC1,0.0007970599443238,-7.134580669550931
EIF3CL,POPDC1,0.0027923632456298,-5.880867000241644
NEB,REXO4,0.0089485196398108,-4.716267163749115
TTN,REXO4,0.0065831018798062,-5.023249234418947
TBC1D4,REXO4,0.0023487345354798,-6.053878591407375
MKI67,REXO4,0.0080159074821104,-4.826327276359128
XIRP1,REXO4,0.0032267991268839,-5.736264615484143
NKTR,REXO4,0.003098499822981,-5.77683721269266
RALBP1,REXO4,0.0179891443333485,-4.017986795611211
CLASP2,REXO4,0.0022117647510211,-6.1139645522340285
ODF2,REXO4,0.0006247445110595,-7.378167774106935
SYNPO2L,REXO4,0.0144917152908459,-4.234178152095513
TRPT1,REXO4,0.00161677593466,-6.427321276535367
ERG,SORBS3,0.0021837054641243,-6.126732090942954
EIF4G1,SORBS3,0.004188252528668,-5.475471689637935
ABLIM1,SORBS3,0.0128941177607764,-4.350984059145155
MKI67,SORBS3,0.0003839339519394,-7.865040020328083
BRD8,SORBS3,0.0328601416473375,-3.4154948557512195
MAP1S,SORBS3,0.0275115219535744,-3.593150381927299
PPIG,SORBS3,0.0095716647230576,-4.64894813639259
BAG3,SORBS3,0.0099400646728336,-4.6111817520135325
XIRP1,SORBS3,0.0021118129237732,-6.160208494820265
NACA,SORBS3,0.0016253265734326,-6.422046515125638
TTN,CHD8,0.0018481089368986,-6.293592358961838
NACA,CHD8,0.0037278066246929,-5.591935254562913
LMO7,CHD8,0.0073928879430744,-4.9072368296876885
NCOR1,CHD8,0.0027024028808392,-5.913613945881408
HUWE1,CHD8,0.0291604208521414,-3.53494293943069
BAZ2A,CHD8,0.0254482577957504,-3.6711079942914777
EFCAB13,CHD8,0.0029283723945005,-5.833308507056155
DENND4C,CHD8,0.0097942775998941,-4.625956982230494
BCLAF1,CHD8,0.0113887741717202,-4.475127130517631
TTN,ALMS1,0.0021883708127098,-6.124597933137444
FOSL2,ALMS1,0.0014380315180886,-6.544480101920279
SYNM,ALMS1,0.0014176796013269,-6.558733827512379
PLEKHA6,ALMS1,0.0013822608969409,-6.584034789296822
EPB41L2,ALMS1,0.0069668853284733,-4.9665870223098425
GIT2,ALMS1,0.001331098946091,-6.621750402669559
LMO7,ALMS1,0.0162075578533342,-4.12227761138059
ZNF185,AKAP6,0.0005484451401847,-7.508423301145917
EIF4G1,AKAP6,0.0023226065653478,-6.065065204433198
ERCC5,AKAP6,0.006209649715174,-5.081650791201896
NOPCHAP1,AKAP6,0.005569522876708,-5.190445888189845
HSP90AB3P,AXIN1,0.0017504902121929,-6.347859409020262
TTN,AXIN1,0.0027760244314322,-5.8867354354281085
NKTR,AXIN1,0.0050015592366088,-5.298005567840546
OBSCN,AXIN1,0.0021876989059087,-6.124905015450836
CLASP2,AXIN1,0.0107779548230983,-4.530252451064484
CLIP1,AXIN1,0.0033869645573496,-5.687821169520829
PEAR1,AXIN1,0.0029401929628188,-5.829280066173501
TRA2A,AXIN1,0.0066465820432445,-5.013652534906054
HUWE1,MORC4,0.0026981079749561,-5.915204501628167
POLR2A,MORC4,0.0066484608975128,-5.013369895084704
TTN,MORC4,0.0066049133272819,-5.019941463382834
LRRFIP2,UTP20,0.0043135597640252,-5.445991784431717
DLG5,ZNF407,0.0013569731780108,-6.602498663976332
HSP90AB3P,ZNF407,0.0032697419086148,-5.72304422421699
NUP88,ZNF407,0.0011027466545707,-6.809951252698903
IQSEC2,ZNF407,0.0007655460951971,-7.17492112887656
NEB,ZNF407,0.0101199057578183,-4.593250927634727
FOSL2,ZNF407,0.0011026413592876,-6.810046741821468
SSBP3,ZNF407,0.0030448340962621,-5.794308863290757
TJP2,ZNF407,0.0003457207217215,-7.969879271492347
TTN,ZNF407,0.0062570273502283,-5.0740500708346135
HSP90AB3P,CLSPN,0.0015757789272,-6.453005572005144
NACA,CLSPN,0.0021980743674756,-6.120173589416746
ANK2,CLSPN,0.0004871690341959,-7.626899402299734
CLASP2,CLSPN,0.0009196334966805,-6.991535340466231
ERG,CLSPN,0.0034378314412717,-5.672914401358447
BUD13,CLSPN,0.0051116165196301,-5.276239580442535
LMO7,CLSPN,0.0072487278009742,-4.926929301240917
ACIN1,CLSPN,0.004680436556628,-5.364363892072245
HUWE1,CLSPN,0.0269483741913411,-3.613832310298776
BAZ2A,CLSPN,0.0236118123019297,-3.7460081709013537
VDAC1,PARD6G,0.0016687796828715,-6.395662648485371
OPTN,PARD6G,0.0015670845256291,-6.458538376010626
DSP,CGNL1,0.0005325685174986,-7.53779899729927
TRA2A,CGNL1,0.0011292675672446,-6.7861860269912535
HUWE1,CGNL1,0.0022254611706854,-6.107791117117145
TACC2,CGNL1,0.0016934122504912,-6.381009702525031
KMT2A,CGNL1,0.0024120005428857,-6.027298775040233
AKR1B1,CGNL1,0.0044499719746799,-5.414857480648561
ACIN1,CGNL1,0.0062785676924993,-5.0706133989577475
DOK1,CGNL1,0.0008934101076337,-7.020464835439223
EPS8,MAF1,0.000716214196382,-7.2415312787840485
KMT2A,MAF1,0.0021790559055766,-6.1288635668198195
CLASP2,MAF1,0.0046022185928421,-5.381216788965935
RALBP1,MAF1,0.017687544925434,-4.034894563628041
WASHC2A,MAF1,0.0084227865516476,-4.776814561101713
EIF4B,MAF1,0.0125281986206856,-4.3797732857177945
CRYAB,MAF1,0.0056281822374123,-5.179968759761641
BRD8,MAF1,0.009368386780903,-4.670414366081403
PPIG,MAF1,0.0328572631752501,-3.415582457265522
ODF2,MAF1,0.0035766602107303,-5.633325816024096
ACTC1,MAPK1IP1L,0.0061297556126989,-5.094600397251435
EPS8,MAPK1IP1L,0.0031904057947419,-5.747607161892644
TTN,MAPK1IP1L,0.0078604486588491,-4.845911592891585
HSP90AB3P,MAPK1IP1L,0.0036055074744055,-5.625292748553028
STYXL2,MAPK1IP1L,0.0045769133534017,-5.3867304483612015
MYH2,MAPK1IP1L,0.0131019471517109,-4.334994422285312
COBL,MAPK1IP1L,0.0025333672281738,-5.978205940905177
YWHAG,MAPK1IP1L,0.0048009549883646,-5.3389404249481025
CAST,MAPK1IP1L,0.0563626706293699,-2.875948207883209
ODF2,MAPK1IP1L,0.0076465852429159,-4.873496104273034
NEB,MVB12A,0.0059123628671944,-5.130709719142256
TTN,MVB12A,0.0281933612671112,-3.568668744812666
PPP1R3A,MVB12A,0.0035888676448036,-5.629918545511835
MYH7,MVB12A,0.0028093674901982,-5.8747959134297485
PRRC2A,MVB12A,0.0078046537401142,-4.853035089853529
GOT2,MVB12A,0.0023271288469832,-6.063120025768052
SAMM50,MVB12A,0.0032990831321964,-5.714110687842396
KMT2A,PRDX2,0.0018377264083355,-6.299226119046999
LMO7,PRDX2,0.0086129237525755,-4.7544914418120445
BRPF1,PRDX2,0.0027456046831681,-5.897753942972749
NCOR1,PRDX2,0.0005117635411106,-7.577647873371187
TNS1,PRDX2,0.0162350396902673,-4.12058342869565
FKBP15,PRDX2,0.0025496181888995,-5.971811660865768
RIPOR1,PRDX2,0.0094385850405039,-4.6629491998364525
GLI2,PRDX2,0.0070256515150432,-4.95818732570773
MED1,PRDX2,0.0220890636017709,-3.8126726525902512
NUMA1,PRDX2,0.0031328913492352,-5.765798947078734
EIF4G1,AKT2,0.0014983200011563,-6.503410797770945
RBBP6,AKT2,0.0081196022569453,-4.813474109143079
PLEKHA6,AKT2,0.0031308642884939,-5.766446182037854
LMO7,AKT2,0.0162061268423107,-4.12236590810081
ANKHD1,AKT2,0.0060604953826238,-5.105963735934403
CAMSAP2,AKT2,0.0013803065321225,-6.585449679752619
CLASP2,AKT2,0.0090866019606411,-4.700954262393154
WNK1,AKT2,0.0028871667398953,-5.847479624549895
HSP90AB3P,EHMT1,0.0032442993337008,-5.7308558739584905
CLASP2,EHMT1,0.0008442040701831,-7.077116303278173
NEB,EHMT1,0.004827336719238,-5.333460367281157
DLG5,BMAL1,0.0011819145524457,-6.7406196532664024
ATG2B,BMAL1,0.0026449412786182,-5.93510641481881
ZEB2,MPHOSPH8,0.0018156696938904,-6.311300901970642
NEB,MPHOSPH8,0.0084494555833783,-4.773653267691196
TTN,HELLS,0.0017328529515699,-6.357986123799232
NEB,HELLS,0.0074143784799693,-4.904334126194647
ERBB2,HELLS,0.0002733407313089,-8.204791440976088
FOSL2,HELLS,0.0008460550723092,-7.074926103184589
TBC1D4,HELLS,0.0028064779324135,-5.87582498664037
PDLIM5,HELLS,0.0082932932942413,-4.792308127655717
NFRKB,PJA1,0.0018959685148123,-6.268025481398846
BICD1,PJA1,0.0024410869045258,-6.015311886187107
EIF4G1,PJA1,0.0034639171350122,-5.6653552103313
SSBP4,PJA1,0.0013610297485891,-6.599513697661093
HSP90AB3P,LRRC41,0.0006572443103726,-7.327454751108984
NACA,LRRC41,0.0006184139752319,-7.38835246192976
PHKA1,LRRC41,0.0035433359582439,-5.6426866344940585
NUP88,LRRC41,0.0038865707368809,-5.550228068795562
NSUN2,LRRC41,0.0019204493266215,-6.2551960960398265
RBBP6,LRRC41,0.0032880000080935,-5.717475799326677
PLEC,MCM2,0.0111037980526771,-4.500468062281748
SRRM2,MCM2,0.0256404943428812,-3.663582366971955
PRRC2A,MCM2,0.0113419853810897,-4.479243918309338
TJP1,MCM2,0.0372590125745733,-3.2898614151106482
TP53BP1,MCM2,0.0384529571405986,-3.258319677259627
SIPA1L3,MCM2,0.0057181529888799,-5.164109429777142
EIF4G1,MCM2,0.0279139754919627,-3.578627801879781
HDGFL2,MCM2,0.004156009621973,-5.483199890547403
PLEKHA6,MCM2,0.014551733461739,-4.230045154197186
MYH1,PPP1R14B,0.0131382265333751,-4.332229242053178
TTN,PPP1R14B,0.0042190607224697,-5.468142753322105
STYXL2,PPP1R14B,0.0044642832579012,-5.411646602085322
LMO7,PPP1R14B,0.0176939874916416,-4.034530386847744
HUWE1,PPP1R14B,0.0084589200085599,-4.772533772075713
TCOF1,PPP1R14B,0.0224147891491791,-3.7980343081029346
SPEN,PPP1R14B,0.0052697657284396,-5.245769371223493
BCLAF1,PPP1R14B,0.0032161346369651,-5.739575063813766
PRRC2A,FBXO4,0.0056363960105969,-5.178510422936332
UPF1,BTAF1,0.0018336843100509,-6.301428051888528
KMT2A,BTAF1,0.011545079900491,-4.461495915412186
BAZ2A,BTAF1,0.0005969157492792,-7.423734578015955
TTN,BTAF1,0.0006810631219446,-7.291855566030046
PRDM2,BTAF1,0.0005379806643057,-7.527687938400575
RBL2,FRMD6,0.0020865576753448,-6.172239616165267
NEB,FRMD6,0.0004058362860911,-7.80956071591295
LMO7,FRMD6,0.0011810245522913,-6.7413729525746255
OPTN,FRMD6,0.0034551197652902,-5.667898158024601
RBBP6,FRMD6,0.0003837075666114,-7.8656298407822725
SYNM,FRMD6,0.0022501970247638,-6.096737500037847
API5,FRMD6,0.0008805661420065,-7.034945514159332
NKTR,FRMD6,0.0027864871371639,-5.882973567091697
EPB41L2,FRMD6,0.0079415802491648,-4.835642999701425
MYCBP2,FRMD6,0.0011717341901952,-6.749270413725109
PEBP1,R3HDM2,0.00032577977537,-8.02928894054945
NKTR,R3HDM2,0.0012086978530171,-6.718211653374867
LMO7,R3HDM2,0.0085810110673154,-4.758203532411406
TRA2A,R3HDM2,0.0002916166009698,-8.1400706288268
CLASP2,R3HDM2,0.0144335894435875,-4.238197188439821
EML4,R3HDM2,0.0007459135664769,-7.200900827104608
CELSR2,R3HDM2,0.0015099763624783,-6.49566128226571
SLK,R3HDM2,0.0016942577502978,-6.380510539487332
BAZ2A,R3HDM2,0.0007985715437117,-7.132685996687645
PPP1R12A,ACTN2,0.0006455842110698,-7.345354897519179
RBBP6,ACTN2,0.0018394896544831,-6.298267107527079
TEX2,ACTN2,0.0020875279795249,-6.171774697963866
STX17,EPC1,0.0021357920962929,-6.1489176958175795
CLASP2,EPC1,0.0042825180086087,-5.453214122612272
LRRFIP2,ZNF131,0.0012649074052981,-6.67275635687452
G3BP1,ZNF131,0.0054544802457562,-5.2113179445745645
TRPT1,UBE2J1,0.0051198129113363,-5.274637381352979
MISP,UBE2J1,0.0013798802527603,-6.585758556940151
NEB,UBE2J1,0.0100177573673388,-4.603396024010726
CMYA5,UBE2J1,0.0157833716889676,-4.148798317885889
TBC1D15,UBE2J1,0.0032062150775321,-5.742664141102298
ERG,UBE2J1,0.0131686855707402,-4.329913573011104
TTN,PATJ,0.003670978744283,-5.607296964655001
